Source Resource	Source ID	Source Name	Mapping Type	Target Resource	Target ID	Target Name
kegg	path:hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-2	Cysteine and methionine metabolism
wikipathways	WP2333	Trans-sulfuration pathway	skos:exactMatch	reactome	R-HSA-1614603	Cysteine formation from homocysteine
wikipathways	WP2333	Trans-sulfuration pathway	BFO:0000050	decopath	DC1-1-18	Cysteine formation from homocysteine
reactome	R-HSA-1614603	Cysteine formation from homocysteine	BFO:0000050	decopath	DC1-1-18	Cysteine formation from homocysteine
pathbank	PW000019	D-Arginine and D-Ornithine Metabolism	skos:exactMatch	kegg	path:hsa00472	D-Arginine and D-ornithine metabolism - Homo sapiens (human)
kegg	path:hsa00472	D-Arginine and D-ornithine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-3	D-Arginine and D-ornithine metabolism
pathbank	PW000019	D-Arginine and D-Ornithine Metabolism	BFO:0000050	decopath	DC1-1-3	D-Arginine and D-ornithine metabolism
pathbank	PW112896	Protein Synthesis: Arginine	skos:exactMatch	kegg	path:hsa00220	Arginine biosynthesis - Homo sapiens (human)
pathbank	PW112896	Protein Synthesis: Arginine	BFO:0000050	decopath	DC1-1-12	Arginine biosynthesis
kegg	path:hsa00220	Arginine biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-12	Arginine biosynthesis
pathbank	PW000011	beta-Alanine Metabolism	skos:exactMatch	kegg	path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)
kegg	path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-17	Beta-Alanine metabolism
pathbank	PW000011	beta-Alanine Metabolism	BFO:0000050	decopath	DC1-1-17	Beta-Alanine metabolism
reactome	R-HSA-156590	Glutathione conjugation	BFO:0000050	wikipathways	WP100	Glutathione metabolism
pathbank	PW000004	Glutathione Metabolism	skos:exactMatch	kegg	path:hsa00480	Glutathione metabolism - Homo sapiens (human)
pathbank	PW000004	Glutathione Metabolism	skos:exactMatch	wikipathways	WP100	Glutathione metabolism
pathbank	PW000004	Glutathione Metabolism	skos:exactMatch	reactome	R-HSA-174403	Glutathione synthesis and recycling
kegg	path:hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-174403	Glutathione synthesis and recycling
kegg	path:hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP100	Glutathione metabolism
wikipathways	WP100	Glutathione metabolism	skos:exactMatch	reactome	R-HSA-174403	Glutathione synthesis and recycling
wikipathways	WP100	Glutathione metabolism	BFO:0000050	decopath	DC1-1-16	Glutathione metabolism
kegg	path:hsa00480	Glutathione metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-16	Glutathione metabolism
pathbank	PW000004	Glutathione Metabolism	BFO:0000050	decopath	DC1-1-16	Glutathione metabolism
reactome	R-HSA-174403	Glutathione synthesis and recycling	BFO:0000050	decopath	DC1-1-16	Glutathione metabolism
pathbank	PW000043	Histidine Metabolism	skos:exactMatch	kegg	path:hsa00340	Histidine metabolism - Homo sapiens (human)
pathbank	PW000043	Histidine Metabolism	BFO:0000050	decopath	DC1-1-15	Histidine metabolism
kegg	path:hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-15	Histidine metabolism
pathbank	PW000142	Tyrosine Metabolism	skos:exactMatch	kegg	path:hsa00350	Tyrosine metabolism - Homo sapiens (human)
kegg	path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4506	Tyrosine Metabolism
pathbank	PW000142	Tyrosine Metabolism	skos:exactMatch	wikipathways	WP4506	Tyrosine Metabolism
pathbank	PW000142	Tyrosine Metabolism	BFO:0000050	decopath	DC1-1-13	Tyrosine metabolism
wikipathways	WP4506	Tyrosine Metabolism	BFO:0000050	decopath	DC1-1-13	Tyrosine metabolism
kegg	path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-13	Tyrosine metabolism
pathbank	PW000163	Tryptophan Metabolism	skos:exactMatch	wikipathways	WP465	Tryptophan metabolism
pathbank	PW000163	Tryptophan Metabolism	skos:exactMatch	kegg	path:hsa00380	Tryptophan metabolism - Homo sapiens (human)
kegg	path:hsa00380	Tryptophan metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP465	Tryptophan metabolism
pathbank	PW000163	Tryptophan Metabolism	BFO:0000050	decopath	DC1-1-14	Tryptophan metabolism
kegg	path:hsa00380	Tryptophan metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-14	Tryptophan metabolism
wikipathways	WP465	Tryptophan metabolism	BFO:0000050	decopath	DC1-1-14	Tryptophan metabolism
pathbank	PW000010	Arginine and Proline Metabolism	skos:exactMatch	kegg	path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)
pathbank	PW000010	Arginine and Proline Metabolism	BFO:0000050	decopath	DC1-1-4	Arginine and proline metabolism
kegg	path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-4	Arginine and proline metabolism
wikipathways	WP497	Urea cycle and metabolism of amino groups	skos:exactMatch	reactome	R-HSA-70635	Urea cycle
wikipathways	WP497	Urea cycle and metabolism of amino groups	BFO:0000050	decopath	DC1-1-11	Urea cycle
reactome	R-HSA-70635	Urea cycle	BFO:0000050	decopath	DC1-1-11	Urea cycle
pathbank	PW000029	Lysine Degradation	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism
pathbank	PW000029	Lysine Degradation	skos:exactMatch	kegg	path:hsa00310	Lysine degradation - Homo sapiens (human)
kegg	path:hsa00310	Lysine degradation - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism
reactome	R-HSA-71064	Lysine catabolism	BFO:0000050	decopath	DC1-1-10	Lysine degradation
pathbank	PW000029	Lysine Degradation	BFO:0000050	decopath	DC1-1-10	Lysine degradation
kegg	path:hsa00310	Lysine degradation - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-10	Lysine degradation
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	skos:exactMatch	kegg	path:hsa00280	Valine,leucine and isoleucine degradation - Homo sapiens (human)
kegg	path:hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-9	Valine,leucine and isoleucine degradation
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	decopath	DC1-1-9	Valine,leucine and isoleucine degradation
kegg	path:hsa00730	Thiamine metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism
kegg	path:hsa00730	Thiamine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4297	Thiamine metabolic pathways
reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism	skos:exactMatch	wikipathways	WP4297	Thiamine metabolic pathways
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	kegg	path:hsa00730	Thiamine metabolism - Homo sapiens (human)
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	wikipathways	WP4297	Thiamine metabolic pathways
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism
wikipathways	WP4297	Thiamine metabolic pathways	BFO:0000050	decopath	DC1-1-8	Thiamine metabolism
kegg	path:hsa00730	Thiamine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-8	Thiamine metabolism
pathbank	PW000036	Thiamine Metabolism	BFO:0000050	decopath	DC1-1-8	Thiamine metabolism
reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism	BFO:0000050	decopath	DC1-1-8	Thiamine metabolism
pathbank	PW000038	Taurine and Hypotaurine Metabolism	skos:exactMatch	kegg	path:hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)
kegg	path:hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-7	Taurine and hypotaurine metabolism
pathbank	PW000038	Taurine and Hypotaurine Metabolism	BFO:0000050	decopath	DC1-1-7	Taurine and hypotaurine metabolism
kegg	path:hsa04916	Melanogenesis - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-5662702	Melanin biosynthesis
reactome	R-HSA-5662702	Melanin biosynthesis	BFO:0000050	decopath	DC1-1-6	Melanin biosynthesis
kegg	path:hsa04916	Melanogenesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-6	Melanin biosynthesis
pathbank	PW000007	Selenoamino Acid Metabolism	BFO:0000050	kegg	path:hsa00450	Selenocompound metabolism - Homo sapiens (human)
kegg	path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP28	Selenium Metabolism and Selenoproteins
kegg	path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-5	Selenocompound metabolism
wikipathways	WP28	Selenium Metabolism and Selenoproteins	BFO:0000050	decopath	DC1-1-5	Selenocompound metabolism
pathbank	PW000040	Sulfate/Sulfite Metabolism	skos:exactMatch	kegg	path:hsa00920	Sulfur metabolism - Homo sapiens (human)
kegg	path:hsa00920	Sulfur metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-19	Sulfur metabolism
pathbank	PW000040	Sulfate/Sulfite Metabolism	BFO:0000050	decopath	DC1-1-19	Sulfur metabolism
decopath	DC1-2	Carbon metabolism	BFO:0000050	decopath	DC1	Metabolism
decopath	DC1-2-1	Pentose phosphate pathway	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-2	Citric acid cycle (TCA)	BFO:0000050	reactome	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle
reactome	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-8-1	Pyruvate metabolism	BFO:0000050	reactome	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle
decopath	DC1-2-3	Starch and sucrose metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-4	Galactose metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-5	Starch and sucrose metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
wikipathways	WP2525	Trans-sulfuration and one carbon metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-6	Glycogen Metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-7	Propanoate metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
reactome	R-HSA-70326	Glucose metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
decopath	DC1-2-9-1	Glycolysis and Gluconeogenesis	BFO:0000050	reactome	R-HSA-70326	Glucose metabolism
kegg	path:hsa01200	Carbon metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-71387	Metabolism of carbohydrates
kegg	path:hsa01200	Carbon metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-2	Carbon metabolism
reactome	R-HSA-71387	Metabolism of carbohydrates	BFO:0000050	decopath	DC1-2	Carbon metabolism
pathbank	PW000055	Pentose Phosphate Pathway	skos:exactMatch	wikipathways	WP134	Pentose Phosphate Pathway
pathbank	PW000055	Pentose Phosphate Pathway	skos:exactMatch	kegg	path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)
pathbank	PW000055	Pentose Phosphate Pathway	skos:exactMatch	reactome	R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)
wikipathways	WP134	Pentose Phosphate Pathway	skos:exactMatch	reactome	R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)
kegg	path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)
kegg	path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP134	Pentose Phosphate Pathway
pathbank	PW000055	Pentose Phosphate Pathway	BFO:0000050	decopath	DC1-2-1	Pentose phosphate pathway
wikipathways	WP134	Pentose Phosphate Pathway	BFO:0000050	decopath	DC1-2-1	Pentose phosphate pathway
kegg	path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-1	Pentose phosphate pathway
reactome	R-HSA-71336	Pentose phosphate pathway	BFO:0000050	decopath	DC1-2-1	Pentose phosphate pathway
reactome	R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	BFO:0000050	reactome	R-HSA-71403	Citric acid cycle (TCA cycle)
kegg	path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-71403	Citric acid cycle (TCA cycle)
kegg	path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	skos:exactMatch	wikipathways	WP78	TCA Cycle
pathbank	PW000005	Citric Acid Cycle	skos:exactMatch	kegg	path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)
pathbank	PW000005	Citric Acid Cycle	skos:exactMatch	wikipathways	WP78	TCA Cycle
wikipathways	WP78	TCA Cycle	skos:exactMatch	reactome	R-HSA-71403	Citric acid cycle (TCA cycle)
pathbank	PW000005	Citric Acid Cycle	skos:exactMatch	reactome	R-HSA-71403	Citric acid cycle (TCA cycle)
kegg	path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-2	Citric acid cycle (TCA)
reactome	R-HSA-71403	Citric acid cycle (TCA cycle)	BFO:0000050	decopath	DC1-2-2	Citric acid cycle (TCA)
pathbank	PW000005	Citric Acid Cycle	BFO:0000050	decopath	DC1-2-2	Citric acid cycle (TCA)
wikipathways	WP78	TCA Cycle	BFO:0000050	decopath	DC1-2-2	Citric acid cycle (TCA)
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	kegg	path:hsa00620	Pyruvate metabolism - Homo sapiens (human)
kegg	path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-70268	Pyruvate metabolism
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	reactome	R-HSA-70268	Pyruvate metabolism
pathbank	PW000054	Pyruvate Metabolism	BFO:0000050	decopath	DC1-2-8-1	Pyruvate metabolism
kegg	path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-8-1	Pyruvate metabolism
reactome	R-HSA-70268	Pyruvate metabolism	BFO:0000050	decopath	DC1-2-8-1	Pyruvate metabolism
pathbank	PW000150	Starch and Sucrose Metabolism	skos:exactMatch	kegg	path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
pathbank	PW000150	Starch and Sucrose Metabolism	BFO:0000050	decopath	DC1-2-5	Starch and sucrose metabolism
kegg	path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-5	Starch and sucrose metabolism
pathbank	PW000159	Galactose Metabolism	skos:exactMatch	kegg	path:hsa00052	Galactose metabolism - Homo sapiens (human)
pathbank	PW000159	Galactose Metabolism	BFO:0000050	decopath	DC1-2-4	Galactose metabolism
kegg	path:hsa00052	Galactose metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-4	Galactose metabolism
wikipathways	WP500	Glycogen Metabolism	skos:exactMatch	reactome	R-HSA-8982491	Glycogen metabolism
wikipathways	WP500	Glycogen Metabolism	BFO:0000050	decopath	DC1-2-6	Glycogen metabolism
reactome	R-HSA-8982491	Glycogen metabolism	BFO:0000050	decopath	DC1-2-6	Glycogen metabolism
kegg	path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP534	Glycolysis and Gluconeogenesis
kegg	path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-9-1	Glycolysis and Gluconeogenesis
wikipathways	WP534	Glycolysis and Gluconeogenesis	BFO:0000050	decopath	DC1-2-9-1	Glycolysis and Gluconeogenesis
wikipathways	WP661	Glucose Homeostasis	BFO:0000050	reactome	R-HSA-70326	Glucose metabolism
pathbank	PW000149	Propanoate Metabolism	skos:exactMatch	kegg	path:hsa00640	Propanoate metabolism - Homo sapiens (human)
pathbank	PW000149	Propanoate Metabolism	BFO:0000050	decopath	DC1-2-7	Propanoate metabolism
kegg	path:hsa00640	Propanoate metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-7	Propanoate metabolism
decopath	DC1-3	Lipid metabolism	BFO:0000050	decopath	DC1	Metabolism
kegg	path:hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-1	Alpha linolenic acid (ALA) metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-2	Cholesterol biosynthesis	BFO:0000050	kegg	path:hsa04979	Cholesterol metabolism - Homo sapiens (human)
decopath	DC1-3-3	Fatty acid metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-3-1	Fatty acid biosynthesis	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
decopath	DC1-3-3-2	Fatty acid degradation	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
kegg	path:hsa00071	Fatty acid degradation - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3-2	Fatty acid degradation
decopath	DC1-3-3-2-1	Fatty acid beta oxidation	BFO:0000050	decopath	DC1-3-3-2	Fatty acid degradation
decopath	DC1-3-3-3	Arachidonic acid metabolism	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
decopath	DC1-3-3-4	Bile acid biosynthesis	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-3-5	Sphingolipid metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-4-1	Steroid biosynthesis	BFO:0000050	decopath	DC1-3-4	Steroid metabolism
kegg	path:hsa04979	Cholesterol metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-4	Steroid metabolism
decopath	DC1-3-4	Steroid metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-5	Glycerolipid metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-5-1	Glycerophospholipid biosynthesis	BFO:0000050	decopath	DC1-3-5	Glycerophospholipid metabolism
decopath	DC1-3-6	Glycerophospholipid metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-7	Triglyceride biosynthesis	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-8	Ketone body metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-9	Inositol phosphate metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
decopath	DC1-3-10	Ether lipid metabolism	BFO:0000050	decopath	DC1-3	Lipid metabolism
wikipathways	WP3965	Lipid Metabolism Pathway (Homo sapiens)	skos:exactMatch	reactome	R-HSA-556833	Metabolism of lipids
wikipathways	WP3965	Lipid Metabolism Pathway (Homo sapiens)	BFO:0000050	decopath	DC1-3	Lipid metabolism
reactome	R-HSA-556833	Metabolism of lipids	BFO:0000050	decopath	DC1-3	Lipid metabolism
kegg	path:hsa00591	Linoleic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2046105	Linoleic acid (LA) metabolism
kegg	path:hsa00591	Linoleic acid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism
reactome	R-HSA-2046105	Linoleic acid (LA) metabolism	BFO:0000050	reactome	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism
kegg	path:hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism
reactome	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism	BFO:0000050	decopath	DC1-3-1	Alpha linolenic acid (ALA) metabolism
reactome	R-HSA-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	BFO:0000050	decopath	DC1-3-1	Alpha linolenic acid (ALA) metabolism
kegg	path:hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-1	Alpha linolenic acid (ALA) metabolism
wikipathways	WP197	Cholesterol Biosynthesis	skos:exactMatch	reactome	R-HSA-191273	Cholesterol biosynthesis
wikipathways	WP197	Cholesterol Biosynthesis	BFO:0000050	decopath	DC1-3-2	Cholesterol biosynthesis
reactome	R-HSA-191273	Cholesterol biosynthesis	BFO:0000050	decopath	DC1-3-2	Cholesterol biosynthesis
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	skos:exactMatch	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	skos:exactMatch	pathbank	PW000173	Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	skos:exactMatch	pathbank	PW000173	Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	BFO:0000050	decopath	DC1-3-3-2-1-1	Mitochondrial LC-Fatty Acid Beta-Oxidation
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	BFO:0000050	decopath	DC1-3-3-2-1-1	Mitochondrial LC-Fatty Acid Beta-Oxidation
pathbank	PW000173	Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids	BFO:0000050	decopath	DC1-3-3-2-1-1	Mitochondrial LC-Fatty Acid Beta-Oxidation
decopath	DC1-3-3-2-1-1	Mitochondrial LC-Fatty Acid Beta-Oxidation	BFO:0000050	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation
reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	BFO:0000050	decopath	DC1-3-3-2-1	Fatty acid beta oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	decopath	DC1-3-3-2-1	Fatty acid beta oxidation
pathbank	PW000167	Fatty Acid Biosynthesis	skos:exactMatch	kegg	path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)
pathbank	PW000167	Fatty Acid Biosynthesis	skos:exactMatch	wikipathways	WP357	Fatty Acid Biosynthesis
kegg	path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP357	Fatty Acid Biosynthesis
pathbank	PW000167	Fatty Acid Biosynthesis	BFO:0000050	decopath	DC1-3-3-1	Fatty acid biosynthesis
kegg	path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3-1	Fatty acid biosynthesis
wikipathways	WP357	Fatty Acid Biosynthesis	BFO:0000050	decopath	DC1-3-3-1	Fatty acid biosynthesis
pathbank	PW000023	Fatty Acid Metabolism	skos:exactMatch	kegg	path:hsa01212	Fatty acid metabolism - Homo sapiens (human)
kegg	path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-8978868	Fatty acid metabolism
pathbank	PW000023	Fatty Acid Metabolism	skos:exactMatch	reactome	R-HSA-8978868	Fatty acid metabolism
kegg	path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
reactome	R-HSA-8978868	Fatty acid metabolism	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
