Source Resource	Source ID	Source Name	Mapping Type	Target Resource	Target ID	Target Name
wikipathways	WP78	TCA Cycle	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
wikipathways	WP241	One Carbon Metabolism	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
kegg.pathway	hsa04110	Cell cycle - Homo sapiens (human)	skos:exactMatch	wikipathways	WP179	Cell Cycle
wikipathways	WP45	G1 to S cell cycle control	BFO:0000050	kegg.pathway	hsa04110	Cell cycle - Homo sapiens (human)
kegg.pathway	hsa04062	Chemokine signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP3929	Chemokine signaling pathway
wikipathways	WP197	Cholesterol Biosynthesis	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
wikipathways	WP3640	Imatinib and Chronic Myeloid Leukemia	BFO:0000050	kegg.pathway	hsa05220	Chronic myeloid leukemia - Homo sapiens (human)
wikipathways	WP3594	Circadian rythm related genes	BFO:0000050	kegg.pathway	hsa04710	Circadian rhythm - Homo sapiens (human)
kegg.pathway	hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	skos:exactMatch	wikipathways	WP78	TCA Cycle
wikipathways	WP2453	TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)	BFO:0000050	kegg.pathway	hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)
kegg.pathway	hsa05030	Cocaine addiction - Homo sapiens (human)	BFO:0000050	wikipathways	WP2636	Common Pathways Underlying Drug Addiction
kegg.pathway	hsa04610	Complement and coagulation cascades - Homo sapiens (human)	skos:exactMatch	wikipathways	WP558	Complement and Coagulation Cascades
wikipathways	WP545	Complement Activation	BFO:0000050	kegg.pathway	hsa04610	Complement and coagulation cascades - Homo sapiens (human)
kegg.pathway	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	BFO:0000050	wikipathways	WP237	Glucocorticoid and Mineralcorticoid Metabolism
kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
wikipathways	WP3580	Methionine De Novo and Salvage Pathway	BFO:0000050	kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)
kegg.pathway	hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	BFO:0000050	wikipathways	WP530	Cytokines and Inflammatory Response
kegg.pathway	hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	BFO:0000050	wikipathways	WP453	Inflammatory Response Pathway
kegg.pathway	hsa03030	DNA replication - Homo sapiens (human)	skos:exactMatch	wikipathways	WP466	DNA Replication
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	BFO:0000050	kegg.pathway	hsa04728	Dopaminergic synapse - Homo sapiens (human)
wikipathways	WP2646	Lidocaine metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP3871	Valproic acid pathway	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP1600	Nicotine Metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP691	Tamoxifen metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP2816	Felbamate Metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP2491	Diclofenac Metabolic Pathway	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP3633	Caffeine and Theobromine metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP698	Glucuronidation	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP694	Arylamine metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP2816	Felbamate Metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP2536	Colchicine Metabolic Pathway	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP2826	Cocaine metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP2645	Heroin metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
kegg.pathway	hsa04512	ECM-receptor interaction - Homo sapiens (human)	BFO:0000050	wikipathways	WP306	Focal Adhesion
kegg.pathway	hsa05213	Endometrial cancer - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4155	Endometrial cancer
kegg.pathway	hsa04012	ErbB signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP673	ErbB Signaling Pathway
kegg.pathway	hsa04915	Estrogen signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP712	Estrogen signaling pathway
kegg.pathway	hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP357	Fatty Acid Biosynthesis
wikipathways	WP206	Fatty Acid Omega Oxidation	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	BFO:0000050	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
wikipathways	WP357	Fatty Acid Biosynthesis	BFO:0000050	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
kegg.pathway	hsa04510	Focal adhesion - Homo sapiens (human)	skos:exactMatch	wikipathways	WP306	Focal Adhesion
kegg.pathway	hsa04727	GABAergic synapse - Homo sapiens (human)	BFO:0000050	wikipathways	WP4159	GABA receptor Signaling
kegg.pathway	hsa04971	Gastric acid secretion - Homo sapiens (human)	skos:exactMatch	wikipathways	WP2597	Secretion of Hydrochloric Acid in Parietal Cells
wikipathways	WP2363	Gastric Cancer Network 2	BFO:0000050	kegg.pathway	hsa05226	Gastric cancer - Homo sapiens (human)
wikipathways	WP2361	Gastric Cancer Network 1	BFO:0000050	kegg.pathway	hsa05226	Gastric cancer - Homo sapiens (human)
kegg.pathway	hsa04922	Glucagon signaling pathway - Homo sapiens (human)	BFO:0000050	wikipathways	WP534	Glycolysis and Gluconeogenesis
kegg.pathway	hsa04922	Glucagon signaling pathway - Homo sapiens (human)	BFO:0000050	wikipathways	WP1541	Energy Metabolism
kegg.pathway	hsa04922	Glucagon signaling pathway - Homo sapiens (human)	BFO:0000050	wikipathways	WP500	Glycogen Metabolism
kegg.pathway	hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP100	Glutathione metabolism
wikipathways	WP2533	Glycerophospholipid Biosynthetic Pathway	BFO:0000050	kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	BFO:0000050	kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)
wikipathways	WP325	Triacylglyceride Synthesis	BFO:0000050	kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)
wikipathways	WP2533	Glycerophospholipid Biosynthetic Pathway	BFO:0000050	kegg.pathway	hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)
wikipathways	WP325	Triacylglyceride Synthesis	BFO:0000050	kegg.pathway	hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP497	Urea cycle and metabolism of amino groups
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP534	Glycolysis and Gluconeogenesis
kegg.pathway	hsa00604	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	BFO:0000050	wikipathways	WP1423	Ganglio Sphingolipid Metabolism
kegg.pathway	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	BFO:0000050	wikipathways	WP1424	Globo Sphingolipid Metabolism
kegg.pathway	hsa05332	Graft-versus-host disease - Homo sapiens (human)	BFO:0000050	wikipathways	WP2328	Allograft Rejection
kegg.pathway	hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP47	Hedgehog Signaling Pathway
kegg.pathway	hsa05225	Hepatocellular carcinoma - Homo sapiens (human)	BFO:0000050	wikipathways	WP3646	Hepatitis C and Hepatocellular Carcinoma
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa03440	Homologous recombination - Homo sapiens (human)	skos:exactMatch	wikipathways	WP186	Homologous recombination
wikipathways	WP3853	ERK Pathway in Huntington's Disease	BFO:0000050	kegg.pathway	hsa05016	Huntington's disease - Homo sapiens (human)
kegg.pathway	hsa04657	IL-17 signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP2112	IL17 signaling pathway
kegg.pathway	hsa04931	Insulin resistance - Homo sapiens (human)	BFO:0000050	wikipathways	WP1584	Type II diabetes mellitus
kegg.pathway	hsa04931	Insulin resistance - Homo sapiens (human)	BFO:0000050	wikipathways	WP3635	Insulin signalling in human adipocytes (diabetic condition)
kegg.pathway	hsa04910	Insulin signaling pathway - Homo sapiens (human)	BFO:0000050	wikipathways	WP3634	Insulin signalling in human adipocytes (normal condition)
kegg.pathway	hsa04910	Insulin signaling pathway - Homo sapiens (human)	BFO:0000050	wikipathways	WP661	Glucose Homeostasis
kegg.pathway	hsa00785	Lipoic acid metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3965	Lipid Metabolism Pathway
kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa04010	MAPK signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP382	MAPK Signaling Pathway
wikipathways	WP400	p38 MAPK Signaling Pathway	BFO:0000050	kegg.pathway	hsa04010	MAPK signaling pathway - Homo sapiens (human)
wikipathways	WP422	MAPK Cascade	BFO:0000050	kegg.pathway	hsa04010	MAPK signaling pathway - Homo sapiens (human)
wikipathways	WP3633	Caffeine and Theobromine metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3645	NAD+ biosynthetic pathways	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2646	Lidocaine metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1946	Cori Cycle	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP98	Prostaglandin Synthesis and Regulation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP465	Tryptophan metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP357	Fatty Acid Biosynthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2645	Heroin metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP690	Polyol Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1423	Ganglio Sphingolipid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP550	Biogenic Amine Synthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3580	Methionine De Novo and Salvage Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP694	Arylamine metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP534	Glycolysis and Gluconeogenesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2436	Dopamine metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP528	Acetylcholine Synthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP311	Synthesis and Degradation of Ketone Bodies	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2525	Trans-sulfuration and one carbon metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP100	Glutathione metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP78	TCA Cycle	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP496	Steroid Biosynthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP561	Heme Biosynthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2333	Trans-sulfuration pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP623	Oxidative phosphorylation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP678	Arachidonate Epoxygenase / Epoxide Hydrolase	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2878	PPAR Alpha Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3644	NAD+ metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1422	Sphingolipid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2453	TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP704	Methylation Pathways	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1600	Nicotine Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP325	Triacylglyceride Synthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP229	Irinotecan Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP404	Nucleotide Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP696	Benzo(a)pyrene metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3925	Amino Acid metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP197	Cholesterol Biosynthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2889	Oxytocin signaling	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP206	Fatty Acid Omega Oxidation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP500	Glycogen Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2536	Colchicine Metabolic Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3869	Cannabinoid receptor signaling	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3585	Cytosine methylation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP43	Oxidation by Cytochrome P450	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP405	Eukaryotic Transcription Initiation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3933	Kennedy pathway from Sphingolipids	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP134	Pentose Phosphate Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP691	Tamoxifen metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP716	Vitamin A and Carotenoid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP699	Aflatoxin B1 metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2533	Glycerophospholipid Biosynthetic Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3940	One carbon metabolism and related pathways	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP237	Glucocorticoid and Mineralcorticoid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP241	One Carbon Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1531	Vitamin D Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1424	Globo Sphingolipid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP4022	Pyrimidine metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP3965	Lipid Metabolism Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP698	Glucuronidation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP497	Urea cycle and metabolism of amino groups	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2826	Cocaine metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP4174	Metabolism of Tetrahydrocannabinol (THC)	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP111	Electron Transport Chain	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP697	Estrogen metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2491	Diclofenac Metabolic Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP4142	Metabolism of Spingolipids in ER and Golgi apparatus	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP2816	Felbamate Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP176	Folate Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
kegg.pathway	hsa03430	Mismatch repair - Homo sapiens (human)	skos:exactMatch	wikipathways	WP531	Mismatch repair
kegg.pathway	hsa05032	Morphine addiction - Homo sapiens (human)	BFO:0000050	wikipathways	WP2636	Common Pathways Underlying Drug Addiction
wikipathways	WP2513	Nanoparticle triggered regulated necrosis	BFO:0000050	kegg.pathway	hsa04217	Necroptosis - Homo sapiens (human)
wikipathways	WP501	GPCRs, Class C Metabotropic glutamate, pheromone	BFO:0000050	kegg.pathway	hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)
wikipathways	WP334	GPCRs, Class B Secretin-like	BFO:0000050	kegg.pathway	hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)
wikipathways	WP247	Small Ligand GPCRs	BFO:0000050	kegg.pathway	hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)
