Source Resource	Source ID	Source Name	Mapping Type	Target Resource	Target ID	Target Name
reactome	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	BFO:0000050	reactome	R-HSA-69541	Stabilization of p53
reactome	R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21	BFO:0000050	reactome	R-HSA-69560	Transcriptional activation of p53 responsive genes
reactome	R-HSA-69610	p53-Independent DNA Damage Response	BFO:0000050	reactome	R-HSA-69613	p53-Independent G1/S DNA damage checkpoint
reactome	R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	BFO:0000050	reactome	R-HSA-69610	p53-Independent DNA Damage Response
reactome	R-HSA-176187	Activation of ATR in response to replication stress	BFO:0000050	reactome	R-HSA-69481	G2/M Checkpoints
reactome	R-HSA-69473	G2/M DNA damage checkpoint	BFO:0000050	reactome	R-HSA-69481	G2/M Checkpoints
reactome	R-HSA-69478	G2/M DNA replication checkpoint	BFO:0000050	reactome	R-HSA-69481	G2/M Checkpoints
reactome	R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	BFO:0000050	reactome	R-HSA-69473	G2/M DNA damage checkpoint
reactome	R-HSA-141424	Amplification of signal from the kinetochores	BFO:0000050	reactome	R-HSA-69618	Mitotic Spindle Checkpoint
reactome	R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	BFO:0000050	reactome	R-HSA-69618	Mitotic Spindle Checkpoint
reactome	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	BFO:0000050	reactome	R-HSA-141424	Amplification of signal from the kinetochores
reactome	R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	BFO:0000050	reactome	R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components
reactome	R-HSA-68886	M Phase	BFO:0000050	reactome	R-HSA-69278	Cell Cycle, Mitotic
reactome	R-HSA-453279	Mitotic G1 phase and G1/S transition	BFO:0000050	reactome	R-HSA-69278	Cell Cycle, Mitotic
reactome	R-HSA-453274	Mitotic G2-G2/M phases	BFO:0000050	reactome	R-HSA-69278	Cell Cycle, Mitotic
reactome	R-HSA-453276	Regulation of mitotic cell cycle	BFO:0000050	reactome	R-HSA-69278	Cell Cycle, Mitotic
reactome	R-HSA-69242	S Phase	BFO:0000050	reactome	R-HSA-69278	Cell Cycle, Mitotic
reactome	R-HSA-2555396	Mitotic Metaphase and Anaphase	BFO:0000050	reactome	R-HSA-68886	M Phase
reactome	R-HSA-68877	Mitotic Prometaphase	BFO:0000050	reactome	R-HSA-68886	M Phase
reactome	R-HSA-68875	Mitotic Prophase	BFO:0000050	reactome	R-HSA-68886	M Phase
reactome	R-HSA-68884	Mitotic Telophase/Cytokinesis	BFO:0000050	reactome	R-HSA-68886	M Phase
reactome	R-HSA-68882	Mitotic Anaphase	BFO:0000050	reactome	R-HSA-2555396	Mitotic Metaphase and Anaphase
reactome	R-HSA-68881	Mitotic Metaphase/Anaphase Transition	BFO:0000050	reactome	R-HSA-2555396	Mitotic Metaphase and Anaphase
reactome	R-HSA-2995410	Nuclear Envelope (NE) Reassembly	BFO:0000050	reactome	R-HSA-68882	Mitotic Anaphase
reactome	R-HSA-2467813	Separation of Sister Chromatids	BFO:0000050	reactome	R-HSA-68882	Mitotic Anaphase
reactome	R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	BFO:0000050	reactome	R-HSA-2995410	Nuclear Envelope (NE) Reassembly
reactome	R-HSA-9615933	Postmitotic nuclear pore complex (NPC) reformation	BFO:0000050	reactome	R-HSA-2995410	Nuclear Envelope (NE) Reassembly
reactome	R-HSA-9668328	Sealing of the nuclear envelope (NE) by ESCRT-III	BFO:0000050	reactome	R-HSA-2995410	Nuclear Envelope (NE) Reassembly
reactome	R-HSA-2514853	Condensation of Prometaphase Chromosomes	BFO:0000050	reactome	R-HSA-68877	Mitotic Prometaphase
reactome	R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	BFO:0000050	reactome	R-HSA-68877	Mitotic Prometaphase
reactome	R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	BFO:0000050	reactome	R-HSA-68877	Mitotic Prometaphase
reactome	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	BFO:0000050	reactome	R-HSA-68877	Mitotic Prometaphase
reactome	R-HSA-2299718	Condensation of Prophase Chromosomes	BFO:0000050	reactome	R-HSA-68875	Mitotic Prophase
reactome	R-HSA-162658	Golgi Cisternae Pericentriolar Stack Reorganization	BFO:0000050	reactome	R-HSA-68875	Mitotic Prophase
reactome	R-HSA-2465910	MASTL Facilitates Mitotic Progression	BFO:0000050	reactome	R-HSA-68875	Mitotic Prophase
reactome	R-HSA-2980766	Nuclear Envelope Breakdown	BFO:0000050	reactome	R-HSA-68875	Mitotic Prophase
reactome	R-HSA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	BFO:0000050	reactome	R-HSA-2980766	Nuclear Envelope Breakdown
reactome	R-HSA-4419969	Depolymerisation of the Nuclear Lamina	BFO:0000050	reactome	R-HSA-2980766	Nuclear Envelope Breakdown
reactome	R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	BFO:0000050	reactome	R-HSA-2980766	Nuclear Envelope Breakdown
reactome	R-HSA-2470946	Cohesin Loading onto Chromatin	BFO:0000050	reactome	R-HSA-68884	Mitotic Telophase/Cytokinesis
reactome	R-HSA-1538133	G0 and Early G1	BFO:0000050	reactome	R-HSA-453279	Mitotic G1 phase and G1/S transition
reactome	R-HSA-69236	G1 Phase	BFO:0000050	reactome	R-HSA-453279	Mitotic G1 phase and G1/S transition
reactome	R-HSA-69206	G1/S Transition	BFO:0000050	reactome	R-HSA-453279	Mitotic G1 phase and G1/S transition
reactome	R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	BFO:0000050	reactome	R-HSA-1538133	G0 and Early G1
reactome	R-HSA-1362300	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	BFO:0000050	reactome	R-HSA-1538133	G0 and Early G1
reactome	R-HSA-69231	Cyclin D associated events in G1	BFO:0000050	reactome	R-HSA-69236	G1 Phase
reactome	R-HSA-68962	Activation of the pre-replicative complex	BFO:0000050	reactome	R-HSA-69206	G1/S Transition
reactome	R-HSA-69202	Cyclin E associated events during G1/S transition	BFO:0000050	reactome	R-HSA-69206	G1/S Transition
reactome	R-HSA-113510	E2F mediated regulation of DNA replication	BFO:0000050	reactome	R-HSA-69206	G1/S Transition
reactome	R-HSA-69205	G1/S-Specific Transcription	BFO:0000050	reactome	R-HSA-69206	G1/S Transition
reactome	R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	BFO:0000050	reactome	R-HSA-69202	Cyclin E associated events during G1/S transition
reactome	R-HSA-113507	E2F-enabled inhibition of pre-replication complex formation	BFO:0000050	reactome	R-HSA-113510	E2F mediated regulation of DNA replication
reactome	R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	BFO:0000050	reactome	R-HSA-113510	E2F mediated regulation of DNA replication
reactome	R-HSA-68911	G2 Phase	BFO:0000050	reactome	R-HSA-453274	Mitotic G2-G2/M phases
reactome	R-HSA-69275	G2/M Transition	BFO:0000050	reactome	R-HSA-453274	Mitotic G2-G2/M phases
reactome	R-HSA-8854518	AURKA Activation by TPX2	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-380287	Centrosome maturation	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-8854521	Interaction between PHLDA1 and AURKA	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-156711	Polo-like kinase mediated events	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	BFO:0000050	reactome	R-HSA-69275	G2/M Transition
reactome	R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	BFO:0000050	reactome	R-HSA-380287	Centrosome maturation
reactome	R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	BFO:0000050	reactome	R-HSA-380287	Centrosome maturation
reactome	R-HSA-380259	Loss of Nlp from mitotic centrosomes	BFO:0000050	reactome	R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome
reactome	R-HSA-170145	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	BFO:0000050	reactome	R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition
reactome	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	BFO:0000050	reactome	R-HSA-453276	Regulation of mitotic cell cycle
reactome	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	BFO:0000050	reactome	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins
reactome	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	BFO:0000050	reactome	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins
reactome	R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	BFO:0000050	reactome	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins
reactome	R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	BFO:0000050	reactome	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins
reactome	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	BFO:0000050	reactome	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins
reactome	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	BFO:0000050	reactome	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
reactome	R-HSA-176412	Phosphorylation of the APC/C	BFO:0000050	reactome	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
reactome	R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	BFO:0000050	reactome	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins
reactome	R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	BFO:0000050	reactome	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins
reactome	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	BFO:0000050	reactome	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins
reactome	R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	BFO:0000050	reactome	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
reactome	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	BFO:0000050	reactome	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
reactome	R-HSA-176417	Phosphorylation of Emi1	BFO:0000050	reactome	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase
reactome	R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	BFO:0000050	reactome	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase
reactome	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	BFO:0000050	reactome	R-HSA-69242	S Phase
reactome	R-HSA-2468052	Establishment of Sister Chromatid Cohesion	BFO:0000050	reactome	R-HSA-69242	S Phase
reactome	R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	BFO:0000050	reactome	R-HSA-69242	S Phase
reactome	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	BFO:0000050	reactome	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry
reactome	R-HSA-774815	Nucleosome assembly	BFO:0000050	reactome	R-HSA-73886	Chromosome Maintenance
reactome	R-HSA-157579	Telomere Maintenance	BFO:0000050	reactome	R-HSA-73886	Chromosome Maintenance
reactome	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	BFO:0000050	reactome	R-HSA-774815	Nucleosome assembly
reactome	R-HSA-180786	Extension of Telomeres	BFO:0000050	reactome	R-HSA-157579	Telomere Maintenance
reactome	R-HSA-171306	Packaging Of Telomere Ends	BFO:0000050	reactome	R-HSA-157579	Telomere Maintenance
reactome	R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	BFO:0000050	reactome	R-HSA-180786	Extension of Telomeres
reactome	R-HSA-171319	Telomere Extension By Telomerase	BFO:0000050	reactome	R-HSA-180786	Extension of Telomeres
reactome	R-HSA-174411	Polymerase switching on the C-strand of the telomere	BFO:0000050	reactome	R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis
reactome	R-HSA-174414	Processive synthesis on the C-strand of the telomere	BFO:0000050	reactome	R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis
reactome	R-HSA-174430	Telomere C-strand synthesis initiation	BFO:0000050	reactome	R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis
reactome	R-HSA-174437	Removal of the Flap Intermediate from the C-strand	BFO:0000050	reactome	R-HSA-174414	Processive synthesis on the C-strand of the telomere
reactome	R-HSA-912446	Meiotic recombination	BFO:0000050	reactome	R-HSA-1500620	Meiosis
reactome	R-HSA-1221632	Meiotic synapsis	BFO:0000050	reactome	R-HSA-1500620	Meiosis
reactome	R-HSA-446728	Cell junction organization	BFO:0000050	reactome	R-HSA-1500931	Cell-Cell communication
reactome	R-HSA-373753	Nephrin family interactions	BFO:0000050	reactome	R-HSA-1500931	Cell-Cell communication
reactome	R-HSA-391160	Signal regulatory protein family interactions	BFO:0000050	reactome	R-HSA-1500931	Cell-Cell communication
reactome	R-HSA-421270	Cell-cell junction organization	BFO:0000050	reactome	R-HSA-446728	Cell junction organization
reactome	R-HSA-446353	Cell-extracellular matrix interactions	BFO:0000050	reactome	R-HSA-446728	Cell junction organization
reactome	R-HSA-446107	Type I hemidesmosome assembly	BFO:0000050	reactome	R-HSA-446728	Cell junction organization
reactome	R-HSA-418990	Adherens junctions interactions	BFO:0000050	reactome	R-HSA-421270	Cell-cell junction organization
reactome	R-HSA-373756	SDK interactions	BFO:0000050	reactome	R-HSA-421270	Cell-cell junction organization
reactome	R-HSA-420029	Tight junction interactions	BFO:0000050	reactome	R-HSA-421270	Cell-cell junction organization
reactome	R-HSA-420597	Nectin/Necl  trans heterodimerization	BFO:0000050	reactome	R-HSA-418990	Adherens junctions interactions
reactome	R-HSA-446343	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	BFO:0000050	reactome	R-HSA-446353	Cell-extracellular matrix interactions
reactome	R-HSA-446388	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	BFO:0000050	reactome	R-HSA-446353	Cell-extracellular matrix interactions
reactome	R-HSA-2262752	Cellular responses to stress	BFO:0000050	reactome	R-HSA-8953897	Cellular responses to external stimuli
reactome	R-HSA-5660526	Response to metal ions	BFO:0000050	reactome	R-HSA-8953897	Cellular responses to external stimuli
reactome	R-HSA-9639288	Amino acids regulate mTORC1	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-2559583	Cellular Senescence	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-3371556	Cellular response to heat stress	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-1234174	Cellular response to hypoxia	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-3299685	Detoxification of Reactive Oxygen Species	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-9648895	Response of EIF2AK1 (HRI) to heme deficiency	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	BFO:0000050	reactome	R-HSA-2262752	Cellular responses to stress
reactome	R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	BFO:0000050	reactome	R-HSA-2559583	Cellular Senescence
reactome	R-HSA-2559585	Oncogene Induced Senescence	BFO:0000050	reactome	R-HSA-2559583	Cellular Senescence
reactome	R-HSA-2559580	Oxidative Stress Induced Senescence	BFO:0000050	reactome	R-HSA-2559583	Cellular Senescence
reactome	R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	BFO:0000050	reactome	R-HSA-2559583	Cellular Senescence
reactome	R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	BFO:0000050	reactome	R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence
reactome	R-HSA-3371511	HSF1 activation	BFO:0000050	reactome	R-HSA-3371556	Cellular response to heat stress
reactome	R-HSA-3371571	HSF1-dependent transactivation	BFO:0000050	reactome	R-HSA-3371556	Cellular response to heat stress
reactome	R-HSA-3371453	Regulation of HSF1-mediated heat shock response	BFO:0000050	reactome	R-HSA-3371556	Cellular response to heat stress
reactome	R-HSA-3371568	Attenuation phase	BFO:0000050	reactome	R-HSA-3371571	HSF1-dependent transactivation
reactome	R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	BFO:0000050	reactome	R-HSA-1234174	Cellular response to hypoxia
reactome	R-HSA-1234158	Regulation of gene expression by Hypoxia-inducible Factor	BFO:0000050	reactome	R-HSA-1234174	Cellular response to hypoxia
reactome	R-HSA-5660489	MTF1 activates gene expression	BFO:0000050	reactome	R-HSA-5660526	Response to metal ions
reactome	R-HSA-5661231	Metallothioneins bind metals	BFO:0000050	reactome	R-HSA-5660526	Response to metal ions
reactome	R-HSA-3247509	Chromatin modifying enzymes	BFO:0000050	reactome	R-HSA-4839726	Chromatin organization
reactome	R-HSA-3214847	HATs acetylate histones	BFO:0000050	reactome	R-HSA-3247509	Chromatin modifying enzymes
reactome	R-HSA-3214815	HDACs deacetylate histones	BFO:0000050	reactome	R-HSA-3247509	Chromatin modifying enzymes
reactome	R-HSA-3214842	HDMs demethylate histones	BFO:0000050	reactome	R-HSA-3247509	Chromatin modifying enzymes
reactome	R-HSA-3214841	PKMTs methylate histone lysines	BFO:0000050	reactome	R-HSA-3247509	Chromatin modifying enzymes
reactome	R-HSA-3214858	RMTs methylate histone arginines	BFO:0000050	reactome	R-HSA-3247509	Chromatin modifying enzymes
reactome	R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	BFO:0000050	reactome	R-HSA-400253	Circadian Clock
reactome	R-HSA-1368071	NR1D1 (REV-ERBA) represses gene expression	BFO:0000050	reactome	R-HSA-400253	Circadian Clock
reactome	R-HSA-1368082	RORA activates gene expression	BFO:0000050	reactome	R-HSA-400253	Circadian Clock
reactome	R-HSA-73884	Base Excision Repair	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-73893	DNA Damage Bypass	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-73942	DNA Damage Reversal	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-5693532	DNA Double-Strand Break Repair	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-6783310	Fanconi Anemia Pathway	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-5358508	Mismatch Repair	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-5696398	Nucleotide Excision Repair	BFO:0000050	reactome	R-HSA-73894	DNA Repair
reactome	R-HSA-73929	Base-Excision Repair, AP Site Formation	BFO:0000050	reactome	R-HSA-73884	Base Excision Repair
reactome	R-HSA-73933	Resolution of Abasic Sites (AP sites)	BFO:0000050	reactome	R-HSA-73884	Base Excision Repair
reactome	R-HSA-73927	Depurination	BFO:0000050	reactome	R-HSA-73929	Base-Excision Repair, AP Site Formation
reactome	R-HSA-73928	Depyrimidination	BFO:0000050	reactome	R-HSA-73929	Base-Excision Repair, AP Site Formation
reactome	R-HSA-9636003	NEIL3-mediated resolution of ICLs	BFO:0000050	reactome	R-HSA-73929	Base-Excision Repair, AP Site Formation
reactome	R-HSA-110331	Cleavage of the damaged purine	BFO:0000050	reactome	R-HSA-73927	Depurination
reactome	R-HSA-110330	Recognition and association of DNA glycosylase with site containing an affected purine	BFO:0000050	reactome	R-HSA-73927	Depurination
reactome	R-HSA-110329	Cleavage of the damaged pyrimidine	BFO:0000050	reactome	R-HSA-73928	Depyrimidination
reactome	R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	BFO:0000050	reactome	R-HSA-73928	Depyrimidination
reactome	R-HSA-5649702	APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	BFO:0000050	reactome	R-HSA-73933	Resolution of Abasic Sites (AP sites)
reactome	R-HSA-110357	Displacement of DNA glycosylase by APEX1	BFO:0000050	reactome	R-HSA-73933	Resolution of Abasic Sites (AP sites)
reactome	R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	BFO:0000050	reactome	R-HSA-73933	Resolution of Abasic Sites (AP sites)
reactome	R-HSA-110381	Resolution of AP sites via the single-nucleotide replacement pathway	BFO:0000050	reactome	R-HSA-73933	Resolution of Abasic Sites (AP sites)
reactome	R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	BFO:0000050	reactome	R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway
reactome	R-HSA-110362	POLB-Dependent Long Patch Base Excision Repair	BFO:0000050	reactome	R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway
reactome	R-HSA-73930	Abasic sugar-phosphate removal via the single-nucleotide replacement pathway	BFO:0000050	reactome	R-HSA-110381	Resolution of AP sites via the single-nucleotide replacement pathway
reactome	R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	BFO:0000050	reactome	R-HSA-73893	DNA Damage Bypass
reactome	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	BFO:0000050	reactome	R-HSA-73893	DNA Damage Bypass
reactome	R-HSA-5656169	Termination of translesion DNA synthesis	BFO:0000050	reactome	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
reactome	R-HSA-110320	Translesion Synthesis by POLH	BFO:0000050	reactome	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
reactome	R-HSA-5656121	Translesion synthesis by POLI	BFO:0000050	reactome	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
reactome	R-HSA-5655862	Translesion synthesis by POLK	BFO:0000050	reactome	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
reactome	R-HSA-110312	Translesion synthesis by REV1	BFO:0000050	reactome	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
reactome	R-HSA-5657655	MGMT-mediated DNA damage reversal	BFO:0000050	reactome	R-HSA-73942	DNA Damage Reversal
reactome	R-HSA-73943	Reversal of alkylation damage by DNA dioxygenases	BFO:0000050	reactome	R-HSA-73942	DNA Damage Reversal
reactome	R-HSA-112122	ALKBH2 mediated reversal of alkylation damage	BFO:0000050	reactome	R-HSA-73943	Reversal of alkylation damage by DNA dioxygenases
reactome	R-HSA-112126	ALKBH3 mediated reversal of alkylation damage	BFO:0000050	reactome	R-HSA-73943	Reversal of alkylation damage by DNA dioxygenases
reactome	R-HSA-5693606	DNA Double Strand Break Response	BFO:0000050	reactome	R-HSA-5693532	DNA Double-Strand Break Repair
reactome	R-HSA-5693538	Homology Directed Repair	BFO:0000050	reactome	R-HSA-5693532	DNA Double-Strand Break Repair
reactome	R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	BFO:0000050	reactome	R-HSA-5693532	DNA Double-Strand Break Repair
reactome	R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	BFO:0000050	reactome	R-HSA-5693606	DNA Double Strand Break Response
reactome	R-HSA-5693548	Sensing of DNA Double Strand Breaks	BFO:0000050	reactome	R-HSA-5693606	DNA Double Strand Break Response
reactome	R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	BFO:0000050	reactome	R-HSA-5693538	Homology Directed Repair
reactome	R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	BFO:0000050	reactome	R-HSA-5693538	Homology Directed Repair
reactome	R-HSA-5685942	HDR through Homologous Recombination (HRR)	BFO:0000050	reactome	R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
