Source Resource	Source ID	Source Name	Mapping Type	Target Resource	Target ID	Target Name
wikipathways	WP3601	Composition of Lipid Particles	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP3286	Copper homeostasis	BFO:0000050	reactome	R-HSA-1222541	Cell redox homeostasis
wikipathways	WP1946	Cori Cycle	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1946	Cori Cycle	BFO:0000050	reactome	R-HSA-70326	Glucose metabolism
wikipathways	WP1946	Cori Cycle	BFO:0000050	reactome	R-HSA-71387	Metabolism of carbohydrates
wikipathways	WP2355	Corticotropin-releasing hormone signaling pathway	BFO:0000050	reactome	R-HSA-194002	Glucocorticoid biosynthesis
wikipathways	WP530	Cytokines and Inflammatory Response	skos:exactMatch	reactome	R-HSA-1280215	Cytokine Signaling in Immune system
reactome	R-HSA-448706	Interleukin-1 processing	BFO:0000050	wikipathways	WP530	Cytokines and Inflammatory Response
reactome	R-HSA-6785807	Interleukin-4 and 13 signaling	BFO:0000050	wikipathways	WP530	Cytokines and Inflammatory Response
reactome	R-HSA-449147	Signaling by Interleukins	BFO:0000050	wikipathways	WP530	Cytokines and Inflammatory Response
wikipathways	WP530	Cytokines and Inflammatory Response	BFO:0000050	reactome	R-HSA-168256	Immune System
wikipathways	WP3585	Cytosine methylation	BFO:0000050	reactome	R-HSA-5334118	DNA methylation
wikipathways	WP3585	Cytosine methylation	BFO:0000050	reactome	R-HSA-156581	Methylation
reactome	R-HSA-69563	p53-Dependent G1 DNA Damage Response	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-73893	DNA Damage Bypass	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-69610	p53-Independent DNA Damage Response	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-69615	G1/S DNA Damage Checkpoints	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-73942	DNA Damage Reversal	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-112412	SOS-mediated signalling	BFO:0000050	wikipathways	WP710	DNA Damage Response (only ATM dependent)
wikipathways	WP3959	DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM	BFO:0000050	reactome	R-HSA-73894	DNA Repair
wikipathways	WP3959	DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM	BFO:0000050	reactome	R-HSA-5693606	DNA Double Strand Break Response
wikipathways	WP4016	DNA IR-damage and cellular response via ATR	BFO:0000050	reactome	R-HSA-5693548	Sensing of DNA Double Strand Breaks
wikipathways	WP4016	DNA IR-damage and cellular response via ATR	BFO:0000050	reactome	R-HSA-73894	DNA Repair
wikipathways	WP466	DNA Replication	skos:exactMatch	reactome	R-HSA-69306	DNA Replication
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	BFO:0000050	reactome	R-HSA-428157	Sphingolipid metabolism
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	BFO:0000050	reactome	R-HSA-1660662	Glycosphingolipid metabolism
wikipathways	WP3892	Development of pulmonary dendritic cells and macrophage subsets	BFO:0000050	reactome	R-HSA-168256	Immune System
wikipathways	WP2491	Diclofenac Metabolic Pathway	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP2491	Diclofenac Metabolic Pathway	BFO:0000050	reactome	R-HSA-211897	Cytochrome P450 - arranged by substrate type
reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	BFO:0000050	wikipathways	WP2895	Differentiation of white and brown adipocyte
wikipathways	WP2895	Differentiation of white and brown adipocyte	BFO:0000050	reactome	R-HSA-1266738	Developmental Biology
reactome	R-HSA-140179	Amine Oxidase reactions	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
reactome	R-HSA-390651	Dopamine receptors	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
reactome	R-HSA-379398	Enzymatic degradation of Dopamine by monoamine oxidase	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
wikipathways	WP2436	Dopamine metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
reactome	R-HSA-379397	Enzymatic degradation of dopamine by COMT	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
reactome	R-HSA-141333	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
reactome	R-HSA-379401	Dopamine clearance from the synaptic cleft	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
wikipathways	WP3300	Dual hijack model of Vif in HIV infection	BFO:0000050	reactome	R-HSA-162906	HIV Infection
reactome	R-HSA-180336	SHC1 events in EGFR signaling	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
reactome	R-HSA-182971	EGFR downregulation	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
reactome	R-HSA-1251932	PLCG1 events in ERBB2 signaling	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
wikipathways	WP437	EGF/EGFR Signaling Pathway	BFO:0000050	reactome	R-HSA-212718	EGFR interacts with phospholipase C-gamma
reactome	R-HSA-212718	EGFR interacts with phospholipase C-gamma	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
wikipathways	WP437	EGF/EGFR Signaling Pathway	BFO:0000050	reactome	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR
reactome	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
reactome	R-HSA-179812	GRB2 events in EGFR signaling	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
reactome	R-HSA-2179392	EGFR Transactivation by Gastrin	BFO:0000050	wikipathways	WP437	EGF/EGFR Signaling Pathway
reactome	R-HSA-392154	Nitric oxide stimulates guanylate cyclase	BFO:0000050	wikipathways	WP1995	Effects of Nitric Oxide
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-2142753	Arachidonic acid metabolism
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-211979	Eicosanoids
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP111	Electron Transport Chain	skos:exactMatch	reactome	R-HSA-611105	Respiratory electron transport
reactome	R-HSA-8941284	RUNX2 regulates chondrocyte maturation	BFO:0000050	wikipathways	WP474	Endochondral Ossification
reactome	R-HSA-442717	CREB phosphorylation through the activation of CaMKK	BFO:0000050	wikipathways	WP1541	Energy Metabolism
reactome	R-HSA-111932	CaMK IV-mediated phosphorylation of CREB	BFO:0000050	wikipathways	WP1541	Energy Metabolism
wikipathways	WP1541	Energy Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
reactome	R-HSA-1592230	Mitochondrial biogenesis	BFO:0000050	wikipathways	WP1541	Energy Metabolism
reactome	R-HSA-212718	EGFR interacts with phospholipase C-gamma	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1227986	Signaling by ERBB2	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1250347	SHC1 events in ERBB4 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1963642	PI3K events in ERBB2 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-6785631	ERBB2 Regulates Cell Motility	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-8847993	ERBB2 Activates PTK6 Signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-180336	SHC1 events in EGFR signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1250342	PI3K events in ERBB4 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1251932	PLCG1 events in ERBB2 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1643713	Signaling by EGFR in Cancer	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1250196	SHC1 events in ERBB2 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-179812	GRB2 events in EGFR signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-2179392	EGFR Transactivation by Gastrin	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-5638302	Signaling by Overexpressed Wild-Type EGFR in Cancer	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1306955	GRB7 events in ERBB2 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-1963640	GRB2 events in ERBB2 signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
wikipathways	WP697	Estrogen metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	BFO:0000050	reactome	R-HSA-140534	Ligand-dependent caspase activation
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	BFO:0000050	reactome	R-HSA-109581	Apoptosis
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	BFO:0000050	reactome	R-HSA-5357801	Programmed Cell Death
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	BFO:0000050	reactome	R-HSA-211736	Stimulation of the cell death response by PAK-2p34
reactome	R-HSA-75157	FasL/ CD95L signaling	BFO:0000050	wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	BFO:0000050	reactome	R-HSA-111458	Formation of apoptosome
wikipathways	WP143	Fatty Acid Beta Oxidation	skos:exactMatch	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77352	Beta oxidation of butanoyl-CoA to acetyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77346	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-8978868	Fatty acid metabolism
reactome	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation
reactome	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
