Source Resource,Source ID,Source Name,Mapping Type,Target Resource,Target ID,Target Name
reactome,R-HSA-5679096,Defective ABCG5 causes sitosterolemia,isPartOf,reactome,R-HSA-5619084,ABC transporter disorders
reactome,R-HSA-5679090,Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,isPartOf,reactome,R-HSA-5619084,ABC transporter disorders
reactome,R-HSA-5678895,Defective CFTR causes cystic fibrosis,isPartOf,reactome,R-HSA-5619084,ABC transporter disorders
reactome,R-HSA-1369062,ABC transporters in lipid homeostasis,isPartOf,reactome,R-HSA-382556,ABC-family proteins mediated transport
reactome,R-HSA-1369007,Mitochondrial ABC transporters,isPartOf,reactome,R-HSA-382556,ABC-family proteins mediated transport
reactome,R-HSA-5467343,Deletions in the AMER1 gene destabilize the destruction complex,isPartOf,reactome,R-HSA-4839748,AMER1 mutants destabilize the destruction complex
reactome,R-HSA-5467348,Truncations of AMER1 destabilize the destruction complex,isPartOf,reactome,R-HSA-4839748,AMER1 mutants destabilize the destruction complex
reactome,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,isPartOf,reactome,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins
reactome,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,isPartOf,reactome,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins
reactome,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,isPartOf,reactome,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins
reactome,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,isPartOf,reactome,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins
reactome,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,isPartOf,reactome,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins
reactome,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,isPartOf,reactome,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins
reactome,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,isPartOf,reactome,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins
reactome,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,isPartOf,reactome,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins
reactome,R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A,isPartOf,reactome,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
reactome,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,isPartOf,reactome,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
reactome,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,isPartOf,reactome,R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones
reactome,R-HSA-5467340,AXIN missense mutants destabilize the destruction complex,isPartOf,reactome,R-HSA-4839735,"AXIN mutants destabilize the destruction complex, activating WNT signaling"
reactome,R-HSA-5467345,Deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling,isPartOf,reactome,R-HSA-4839735,"AXIN mutants destabilize the destruction complex, activating WNT signaling"
reactome,R-HSA-2161541,Abacavir metabolism,isPartOf,reactome,R-HSA-2161522,Abacavir transport and metabolism
reactome,R-HSA-2161517,Abacavir transmembrane transport,isPartOf,reactome,R-HSA-2161522,Abacavir transport and metabolism
reactome,R-HSA-629602,Activation of Nicotinic Acetylcholine Receptors,isPartOf,reactome,R-HSA-181431,Acetylcholine binding and downstream events
reactome,R-HSA-9032759,NTRK2 activates RAC1,isPartOf,reactome,R-HSA-9032500,Activated NTRK2 signals through FYN
reactome,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,isPartOf,reactome,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
reactome,R-HSA-176412,Phosphorylation of the APC/C,isPartOf,reactome,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
reactome,R-HSA-111447,Activation of BAD and translocation to mitochondria ,isPartOf,reactome,R-HSA-114452,Activation of BH3-only proteins
reactome,R-HSA-111446,Activation of BIM and translocation to mitochondria ,isPartOf,reactome,R-HSA-114452,Activation of BH3-only proteins
reactome,R-HSA-139910,Activation of BMF and translocation to mitochondria,isPartOf,reactome,R-HSA-114452,Activation of BH3-only proteins
reactome,R-HSA-111448,Activation of NOXA and translocation to mitochondria,isPartOf,reactome,R-HSA-114452,Activation of BH3-only proteins
reactome,R-HSA-139915,Activation of PUMA and translocation to mitochondria,isPartOf,reactome,R-HSA-114452,Activation of BH3-only proteins
reactome,R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,isPartOf,reactome,R-HSA-991365,Activation of GABAB receptors
reactome,R-HSA-997269,Inhibition of adenylate cyclase pathway,isPartOf,reactome,R-HSA-991365,Activation of GABAB receptors
reactome,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,isPartOf,reactome,R-HSA-5619507,Activation of HOX genes during differentiation
reactome,R-HSA-438064,Post NMDA receptor activation events,isPartOf,reactome,R-HSA-442755,Activation of NMDA receptor and postsynaptic events
reactome,R-HSA-438066,"Unblocking of NMDA receptor, glutamate binding and activation",isPartOf,reactome,R-HSA-442755,Activation of NMDA receptor and postsynaptic events
reactome,R-HSA-622327,Postsynaptic nicotinic acetylcholine receptors,isPartOf,reactome,R-HSA-629602,Activation of Nicotinic Acetylcholine Receptors
reactome,R-HSA-622323,Presynaptic nicotinic acetylcholine receptors,isPartOf,reactome,R-HSA-629602,Activation of Nicotinic Acetylcholine Receptors
reactome,R-HSA-187024,NGF-independant TRKA activation,isPartOf,reactome,R-HSA-187015,Activation of TRKA receptors
reactome,R-HSA-187042,TRKA activation by NGF,isPartOf,reactome,R-HSA-187015,Activation of TRKA receptors
reactome,R-HSA-451306,Ionotropic activity of kainate receptors,isPartOf,reactome,R-HSA-451326,Activation of kainate receptors upon glutamate binding
reactome,R-HSA-500657,Presynaptic function of Kainate receptors,isPartOf,reactome,R-HSA-451326,Activation of kainate receptors upon glutamate binding
reactome,R-HSA-72649,Translation initiation complex formation,isPartOf,reactome,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"
reactome,R-HSA-8851680,Butyrophilin (BTN) family interactions,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-983169,Class I MHC mediated antigen processing & presentation,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-388841,Costimulation by the CD28 family,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-2132295,MHC class II antigen presentation,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-392517,Rap1 signalling,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-983705,Signaling by the B Cell Receptor (BCR),isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-202403,TCR signaling,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
reactome,R-HSA-420597,Nectin/Necl  trans heterodimerization,isPartOf,reactome,R-HSA-418990,Adherens junctions interactions
reactome,R-HSA-141333,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,isPartOf,reactome,R-HSA-140179,Amine Oxidase reactions
reactome,R-HSA-141334,PAOs oxidise polyamines to amines,isPartOf,reactome,R-HSA-140179,Amine Oxidase reactions
reactome,R-HSA-390696,Adrenoceptors,isPartOf,reactome,R-HSA-375280,Amine ligand-binding receptors
reactome,R-HSA-390651,Dopamine receptors,isPartOf,reactome,R-HSA-375280,Amine ligand-binding receptors
reactome,R-HSA-390650,Histamine receptors,isPartOf,reactome,R-HSA-375280,Amine ligand-binding receptors
reactome,R-HSA-390648,Muscarinic acetylcholine receptors,isPartOf,reactome,R-HSA-375280,Amine ligand-binding receptors
reactome,R-HSA-390666,Serotonin receptors,isPartOf,reactome,R-HSA-375280,Amine ligand-binding receptors
reactome,R-HSA-209905,Catecholamine biosynthesis,isPartOf,reactome,R-HSA-209776,Amine-derived hormones
reactome,R-HSA-209931,Serotonin and melatonin biosynthesis,isPartOf,reactome,R-HSA-209776,Amine-derived hormones
reactome,R-HSA-209968,Thyroxine biosynthesis,isPartOf,reactome,R-HSA-209776,Amine-derived hormones
reactome,R-HSA-159424,Conjugation of carboxylic acids,isPartOf,reactome,R-HSA-156587,Amino Acid conjugation
reactome,R-HSA-977347,Serine biosynthesis,isPartOf,reactome,R-HSA-70614,Amino acid synthesis and interconversion (transamination)
reactome,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,isPartOf,reactome,R-HSA-141424,Amplification of signal from the kinetochores
reactome,R-HSA-1236973,Cross-presentation of particulate exogenous antigens (phagosomes),isPartOf,reactome,R-HSA-1236975,Antigen processing-Cross presentation
reactome,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),isPartOf,reactome,R-HSA-1236975,Antigen processing-Cross presentation
reactome,R-HSA-1236974,ER-Phagosome pathway,isPartOf,reactome,R-HSA-1236975,Antigen processing-Cross presentation
reactome,R-HSA-1236977,Endosomal/Vacuolar pathway,isPartOf,reactome,R-HSA-1236975,Antigen processing-Cross presentation
reactome,R-HSA-1461973,Defensins,isPartOf,reactome,R-HSA-6803157,Antimicrobial peptides
reactome,R-HSA-6803544,Ion influx/efflux at host-pathogen interface,isPartOf,reactome,R-HSA-6803157,Antimicrobial peptides
reactome,R-HSA-6799990,Metal sequestration by antimicrobial proteins,isPartOf,reactome,R-HSA-6803157,Antimicrobial peptides
reactome,R-HSA-1169408,ISG15 antiviral mechanism,isPartOf,reactome,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes
reactome,R-HSA-75153,Apoptotic execution phase,isPartOf,reactome,R-HSA-109581,Apoptosis
reactome,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,isPartOf,reactome,R-HSA-109581,Apoptosis
reactome,R-HSA-109606,Intrinsic Pathway for Apoptosis,isPartOf,reactome,R-HSA-109581,Apoptosis
reactome,R-HSA-169911,Regulation of Apoptosis,isPartOf,reactome,R-HSA-109581,Apoptosis
reactome,R-HSA-211227,Activation of DNA fragmentation factor,isPartOf,reactome,R-HSA-140342,Apoptosis induced DNA fragmentation
reactome,R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,isPartOf,reactome,R-HSA-111465,Apoptotic cleavage of cellular proteins
reactome,R-HSA-352238,Breakdown of the nuclear lamina,isPartOf,reactome,R-HSA-111465,Apoptotic cleavage of cellular proteins
reactome,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,isPartOf,reactome,R-HSA-111465,Apoptotic cleavage of cellular proteins
reactome,R-HSA-140342,Apoptosis induced DNA fragmentation,isPartOf,reactome,R-HSA-75153,Apoptotic execution phase
reactome,R-HSA-111465,Apoptotic cleavage of cellular proteins,isPartOf,reactome,R-HSA-75153,Apoptotic execution phase
reactome,R-HSA-211736,Stimulation of the cell death response by PAK-2p34,isPartOf,reactome,R-HSA-75153,Apoptotic execution phase
reactome,R-HSA-111461,Cytochrome c-mediated apoptotic response,isPartOf,reactome,R-HSA-111471,Apoptotic factor-mediated response
reactome,R-HSA-111469,SMAC-mediated apoptotic response,isPartOf,reactome,R-HSA-111471,Apoptotic factor-mediated response
reactome,R-HSA-432047,Passive transport by Aquaporins,isPartOf,reactome,R-HSA-445717,Aquaporin-mediated transport
reactome,R-HSA-432030,Transport of glycerol from adipocytes to the liver by Aquaporins,isPartOf,reactome,R-HSA-445717,Aquaporin-mediated transport
reactome,R-HSA-432040,Vasopressin regulates renal water homeostasis via Aquaporins,isPartOf,reactome,R-HSA-445717,Aquaporin-mediated transport
reactome,R-HSA-2142816,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2142712,Synthesis of 12-eicosatetraenoic acid derivatives,isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2142770,Synthesis of 15-eicosatetraenoic acid derivatives,isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2142688,Synthesis of 5-eicosatetraenoic acids,isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2142696,Synthesis of Hepoxilins (HX) and Trioxilins (TrX),isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-2142670,Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),isPartOf,reactome,R-HSA-2142753,Arachidonic acid metabolism
reactome,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",isPartOf,reactome,R-HSA-446203,Asparagine N-linked glycosylation
reactome,R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,isPartOf,reactome,R-HSA-446203,Asparagine N-linked glycosylation
reactome,R-HSA-948021,Transport to the Golgi and subsequent modification,isPartOf,reactome,R-HSA-446203,Asparagine N-linked glycosylation
reactome,R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",isPartOf,reactome,R-HSA-175474,Assembly Of The HIV Virion
reactome,R-HSA-171286,Synthesis and processing of ENV and VPU,isPartOf,reactome,R-HSA-175474,Assembly Of The HIV Virion
reactome,R-HSA-168874,"Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus",isPartOf,reactome,R-HSA-168316,Assembly of Viral Components at the Budding Site
reactome,R-HSA-2214320,Anchoring fibril formation,isPartOf,reactome,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
reactome,R-HSA-2243919,Crosslinking of collagen fibrils,isPartOf,reactome,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
reactome,R-HSA-68616,Assembly of the ORC complex at the origin of replication,isPartOf,reactome,R-HSA-68867,Assembly of the pre-replicative complex
reactome,R-HSA-68689,CDC6 association with the ORC:origin complex,isPartOf,reactome,R-HSA-68867,Assembly of the pre-replicative complex
reactome,R-HSA-68827,CDT1 association with the CDC6:ORC:origin complex,isPartOf,reactome,R-HSA-68867,Assembly of the pre-replicative complex
reactome,R-HSA-2682334,EPH-Ephrin signaling,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-373760,L1CAM interactions,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-375165,NCAM signaling for neurite out-growth,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-373752,Netrin-1 signaling,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-8853659,RET signaling,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-8866376,Reelin signalling pathway,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-373755,Semaphorin interactions,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-376176,Signaling by ROBO receptors,isPartOf,reactome,R-HSA-422475,Axon guidance
reactome,R-HSA-73929,"Base-Excision Repair, AP Site Formation",isPartOf,reactome,R-HSA-73884,Base Excision Repair
reactome,R-HSA-73933,Resolution of Abasic Sites (AP sites),isPartOf,reactome,R-HSA-73884,Base Excision Repair
reactome,R-HSA-73927,Depurination,isPartOf,reactome,R-HSA-73929,"Base-Excision Repair, AP Site Formation"
reactome,R-HSA-73928,Depyrimidination,isPartOf,reactome,R-HSA-73929,"Base-Excision Repair, AP Site Formation"
reactome,R-HSA-4086398,Ca2+ pathway,isPartOf,reactome,R-HSA-3858494,Beta-catenin independent WNT signaling
reactome,R-HSA-4086400,PCP/CE pathway,isPartOf,reactome,R-HSA-3858494,Beta-catenin independent WNT signaling
reactome,R-HSA-159418,Recycling of bile acids and salts,isPartOf,reactome,R-HSA-194068,Bile acid and bile salt metabolism
reactome,R-HSA-192105,Synthesis of bile acids and bile salts,isPartOf,reactome,R-HSA-194068,Bile acid and bile salt metabolism
reactome,R-HSA-3000480,Scavenging by Class A Receptors,isPartOf,reactome,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors
reactome,R-HSA-3000471,Scavenging by Class B Receptors,isPartOf,reactome,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors
reactome,R-HSA-3000484,Scavenging by Class F Receptors,isPartOf,reactome,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors
reactome,R-HSA-3000497,Scavenging by Class H Receptors,isPartOf,reactome,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors
reactome,R-HSA-2168880,Scavenging of heme from plasma,isPartOf,reactome,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors
reactome,R-HSA-5423646,Aflatoxin activation and detoxification,isPartOf,reactome,R-HSA-211859,Biological oxidations
reactome,R-HSA-211945,Phase I - Functionalization of compounds,isPartOf,reactome,R-HSA-211859,Biological oxidations
reactome,R-HSA-156580,Phase II - Conjugation of compounds,isPartOf,reactome,R-HSA-211859,Biological oxidations
reactome,R-HSA-9018676,Biosynthesis of D-series resolvins,isPartOf,reactome,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
reactome,R-HSA-9026395,Biosynthesis of DHA-derived sulfido conjugates,isPartOf,reactome,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
reactome,R-HSA-9020265,Biosynthesis of aspirin-triggered D-series resolvins,isPartOf,reactome,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
reactome,R-HSA-9018682,Biosynthesis of maresins,isPartOf,reactome,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
reactome,R-HSA-9018681,Biosynthesis of protectins,isPartOf,reactome,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
reactome,R-HSA-9026762,Biosynthesis of maresin conjugates in tissue regeneration (MCTR),isPartOf,reactome,R-HSA-9026395,Biosynthesis of DHA-derived sulfido conjugates
reactome,R-HSA-9026766,Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),isPartOf,reactome,R-HSA-9026395,Biosynthesis of DHA-derived sulfido conjugates
reactome,R-HSA-9025094,Biosynthesis of DPAn-3 SPMs,isPartOf,reactome,R-HSA-9018683,Biosynthesis of DPA-derived SPMs
reactome,R-HSA-9025106,Biosynthesis of DPAn-6 SPMs,isPartOf,reactome,R-HSA-9018683,Biosynthesis of DPA-derived SPMs
reactome,R-HSA-9026403,Biosynthesis of DPAn-3-derived 13-series resolvins,isPartOf,reactome,R-HSA-9025094,Biosynthesis of DPAn-3 SPMs
reactome,R-HSA-9026290,Biosynthesis of DPAn-3-derived maresins,isPartOf,reactome,R-HSA-9025094,Biosynthesis of DPAn-3 SPMs
reactome,R-HSA-9026286,Biosynthesis of DPAn-3-derived protectins and resolvins,isPartOf,reactome,R-HSA-9025094,Biosynthesis of DPAn-3 SPMs
reactome,R-HSA-9023661,Biosynthesis of E-series 18(R)-resolvins,isPartOf,reactome,R-HSA-9018679,Biosynthesis of EPA-derived SPMs
reactome,R-HSA-9018896,Biosynthesis of E-series 18(S)-resolvins,isPartOf,reactome,R-HSA-9018679,Biosynthesis of EPA-derived SPMs
reactome,R-HSA-9027307,Biosynthesis of maresin-like SPMs,isPartOf,reactome,R-HSA-9018682,Biosynthesis of maresins
reactome,R-HSA-9018677,Biosynthesis of DHA-derived SPMs,isPartOf,reactome,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
reactome,R-HSA-9018683,Biosynthesis of DPA-derived SPMs,isPartOf,reactome,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
reactome,R-HSA-9018679,Biosynthesis of EPA-derived SPMs,isPartOf,reactome,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
reactome,R-HSA-9027604,Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,isPartOf,reactome,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
reactome,R-HSA-2142700,Synthesis of Lipoxins (LX),isPartOf,reactome,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
reactome,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,isPartOf,reactome,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"
reactome,R-HSA-71262,Carnitine synthesis,isPartOf,reactome,R-HSA-70895,Branched-chain amino acid catabolism
reactome,R-HSA-5621575,CD209 (DC-SIGN) signaling,isPartOf,reactome,R-HSA-5621481,C-type lectin receptors (CLRs)
reactome,R-HSA-5607764,CLEC7A (Dectin-1) signaling,isPartOf,reactome,R-HSA-5621481,C-type lectin receptors (CLRs)
reactome,R-HSA-5621480,Dectin-2 family,isPartOf,reactome,R-HSA-5621481,C-type lectin receptors (CLRs)
reactome,R-HSA-389357,CD28 dependent PI3K/Akt signaling,isPartOf,reactome,R-HSA-389356,CD28 co-stimulation
reactome,R-HSA-389359,CD28 dependent Vav1 pathway,isPartOf,reactome,R-HSA-389356,CD28 co-stimulation
reactome,R-HSA-5607763,CLEC7A (Dectin-1) induces NFAT activation,isPartOf,reactome,R-HSA-5607764,CLEC7A (Dectin-1) signaling
reactome,R-HSA-5660668,CLEC7A/inflammasome pathway,isPartOf,reactome,R-HSA-5607764,CLEC7A (Dectin-1) signaling
reactome,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,isPartOf,reactome,R-HSA-5607764,CLEC7A (Dectin-1) signaling
reactome,R-HSA-442745,Activation of CaMK IV,isPartOf,reactome,R-HSA-442717,CREB phosphorylation through the activation of CaMKK
reactome,R-HSA-444257,RSK activation,isPartOf,reactome,R-HSA-442742,CREB phosphorylation through the activation of Ras
reactome,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,isPartOf,reactome,R-HSA-442742,CREB phosphorylation through the activation of Ras
reactome,R-HSA-111995,phospho-PLA2 pathway,isPartOf,reactome,R-HSA-111996,Ca-dependent events
reactome,R-HSA-111933,Calmodulin induced events,isPartOf,reactome,R-HSA-111997,CaM pathway
reactome,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,isPartOf,reactome,R-HSA-111933,Calmodulin induced events
reactome,R-HSA-111957,Cam-PDE 1 activation,isPartOf,reactome,R-HSA-111933,Calmodulin induced events
reactome,R-HSA-111931,PKA-mediated phosphorylation of CREB,isPartOf,reactome,R-HSA-111933,Calmodulin induced events
reactome,R-HSA-901032,ER Quality Control Compartment (ERQC),isPartOf,reactome,R-HSA-901042,Calnexin/calreticulin cycle
reactome,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",isPartOf,reactome,R-HSA-72737,Cap-dependent Translation Initiation
reactome,R-HSA-72689,Formation of a pool of free 40S subunits,isPartOf,reactome,R-HSA-72737,Cap-dependent Translation Initiation
reactome,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",isPartOf,reactome,R-HSA-72737,Cap-dependent Translation Initiation
reactome,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,isPartOf,reactome,R-HSA-72737,Cap-dependent Translation Initiation
reactome,R-HSA-72731,Recycling of eIF2:GDP,isPartOf,reactome,R-HSA-72737,Cap-dependent Translation Initiation
reactome,R-HSA-72702,Ribosomal scanning and start codon recognition,isPartOf,reactome,R-HSA-72737,Cap-dependent Translation Initiation
reactome,R-HSA-5578775,Ion homeostasis,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5576892,Phase 0 - rapid depolarisation,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5576894,Phase 1 - inactivation of fast Na+ channels,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5576893,Phase 2 - plateau phase,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5576890,Phase 3 - rapid repolarisation,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5576886,Phase 4 - resting membrane potential,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5578768,Physiological factors,isPartOf,reactome,R-HSA-5576891,Cardiac conduction
reactome,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E,isPartOf,reactome,R-HSA-5620920,Cargo trafficking to the periciliary membrane
reactome,R-HSA-5620922,BBSome-mediated cargo-targeting to cilium,isPartOf,reactome,R-HSA-5620920,Cargo trafficking to the periciliary membrane
reactome,R-HSA-5624138,Trafficking of myristoylated proteins to the cilium,isPartOf,reactome,R-HSA-5620920,Cargo trafficking to the periciliary membrane
reactome,R-HSA-5620916,VxPx cargo-targeting to cilium,isPartOf,reactome,R-HSA-5620920,Cargo trafficking to the periciliary membrane
reactome,R-HSA-140534,Ligand-dependent caspase activation,isPartOf,reactome,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway
reactome,R-HSA-418889,Ligand-independent caspase activation via DCC,isPartOf,reactome,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway
