Source Resource,Source ID,Source Name,Mapping Type,Target Resource,Target ID,Target Name
pathbank,PW016768,De Novo Triacylglycerol Biosynthesis,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW016768,De Novo Triacylglycerol Biosynthesis,isPartOf,kegg.pathway,hsa00561,Glycerolipid metabolism - Homo sapiens (human) 
pathbank,PW016768,De Novo Triacylglycerol Biosynthesis,isPartOf,kegg.pathway,hsa00564,Glycerophospholipid metabolism - Homo sapiens (human) 
pathbank,PW000440,Dopamine Activation of Neurological Reward System,isPartOf,kegg.pathway,hsa04728,Dopaminergic synapse - Homo sapiens (human) 
pathbank,PW031778,Estrone Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000167,Fatty Acid Biosynthesis,equivalentTo,kegg.pathway,hsa00061,Fatty acid biosynthesis - Homo sapiens (human) 
pathbank,PW000022,Fatty Acid Elongation in Mitochondria,isPartOf,kegg.pathway,hsa00062,Fatty acid elongation - Homo sapiens (human) 
pathbank,PW000023,Fatty Acid Metabolism,equivalentTo,kegg.pathway,hsa01212,Fatty acid metabolism - Homo sapiens (human) 
pathbank,PW000023,Fatty Acid Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000453,Fc Epsilon Receptor I Signaling in Mast Cells,equivalentTo,kegg.pathway,hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human) 
pathbank,PW000024,Folate Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000159,Galactose Metabolism,equivalentTo,kegg.pathway,hsa00052,Galactose metabolism - Homo sapiens (human) 
kegg.pathway,hsa04971,Gastric acid secretion - Homo sapiens (human),isPartOf,pathbank,PW000565,Gastric Acid Production
pathbank,PW000152,Gluconeogenesis,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000152,Gluconeogenesis,isPartOf,kegg.pathway,hsa01200,Carbon metabolism - Homo sapiens (human) 
pathbank,PW000152,Gluconeogenesis,isPartOf,kegg.pathway,hsa00010,Glycolysis / Gluconeogenesis - Homo sapiens (human) 
pathbank,PW000003,Glutamate Metabolism,isPartOf,kegg.pathway,hsa00471,D-Glutamine and D-glutamate metabolism - Homo sapiens (human) 
pathbank,PW000003,Glutamate Metabolism,isPartOf,kegg.pathway,hsa00250,"Alanine,aspartate and glutamate metabolism - Homo sapiens (human)"
pathbank,PW000003,Glutamate Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW002366,Glutaminolysis and Cancer,isPartOf,kegg.pathway,hsa05200,Pathways in cancer - Homo sapiens (human) 
pathbank,PW000004,Glutathione Metabolism,equivalentTo,kegg.pathway,hsa00480,Glutathione metabolism - Homo sapiens (human) 
pathbank,PW000004,Glutathione Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000144,Glycerolipid Metabolism,equivalentTo,kegg.pathway,hsa00561,Glycerolipid metabolism - Homo sapiens (human) 
pathbank,PW000144,Glycerolipid Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000157,Glycine and Serine Metabolism,isPartOf,kegg.pathway,hsa00260,"Glycine,serine and threonine metabolism"
pathbank,PW000157,Glycine and Serine Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000146,Glycolysis,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000146,Glycolysis,isPartOf,kegg.pathway,hsa01200,Carbon metabolism - Homo sapiens (human) 
pathbank,PW000146,Glycolysis,isPartOf,kegg.pathway,hsa00010,Glycolysis / Gluconeogenesis - Homo sapiens (human) 
pathbank,PW064816,GnRH Signaling Pathway,equivalentTo,kegg.pathway,hsa04912,GnRH signaling pathway - Homo sapiens (human)
pathbank,PW000043,Histidine Metabolism,equivalentTo,kegg.pathway,hsa00340,Histidine metabolism - Homo sapiens (human) 
pathbank,PW000043,Histidine Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000027,Homocysteine Degradation,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000143,Inositol Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000156,Inositol Phosphate Metabolism,equivalentTo,kegg.pathway,hsa00562,Inositol phosphate metabolism - Homo sapiens (human) 
pathbank,PW000156,Inositol Phosphate Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000454,Insulin Signalling,equivalentTo,kegg.pathway,hsa04910,Insulin signaling pathway - Homo sapiens (human) 
pathbank,PW122328,Kandutsch-Russell Pathway (Cholesterol Biosynthesis),isPartOf,kegg.pathway,hsa04979,Cholesterol metabolism - Homo sapiens (human) 
pathbank,PW122328,Kandutsch-Russell Pathway (Cholesterol Biosynthesis),isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000028,Ketone Body Metabolism,equivalentTo,kegg.pathway,hsa00072,Synthesis and degradation of ketone bodies - Homo sapiens (human) 
pathbank,PW000028,Ketone Body Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW064906,Lectin-Induced Complement Pathway,isPartOf,kegg.pathway,hsa04610,Complement and coagulation cascades - Homo sapiens (human) 
pathbank,PW000659,Leucine Stimulation on Insulin Signaling,isPartOf,kegg.pathway,hsa04910,Insulin signaling pathway - Homo sapiens (human) 
pathbank,PW000029,Lysine Degradation,equivalentTo,kegg.pathway,hsa00310,Lysine degradation - Homo sapiens (human) 
pathbank,PW000029,Lysine Degradation,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000056,Methionine Metabolism,isPartOf,kegg.pathway,hsa00270,Cysteine and methionine metabolism - Homo sapiens (human) 
pathbank,PW000056,Methionine Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000173,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa01212,Fatty acid metabolism - Homo sapiens (human) 
pathbank,PW000173,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa00071,Fatty acid degradation - Homo sapiens (human) 
pathbank,PW000173,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000172,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa01212,Fatty acid metabolism - Homo sapiens (human) 
pathbank,PW000172,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa00071,Fatty acid degradation - Homo sapiens (human) 
pathbank,PW000172,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000171,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa01212,Fatty acid metabolism - Homo sapiens (human) 
pathbank,PW000171,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa00071,Fatty acid degradation - Homo sapiens (human) 
pathbank,PW000171,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW064818,NF-kB Signaling Pathway,equivalentTo,kegg.pathway,hsa04064,NF-kappa B signaling pathway - Homo sapiens (human) 
pathbank,PW000151,Nicotinate and Nicotinamide Metabolism,equivalentTo,kegg.pathway,hsa00760,Nicotinate and nicotinamide metabolism - Homo sapiens (human) 
pathbank,PW000151,Nicotinate and Nicotinamide Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000457,Nucleotide Excision Repair,equivalentTo,kegg.pathway,hsa03420,Nucleotide excision repair - Homo sapiens (human) 
pathbank,PW000031,Nucleotide Sugars Metabolism,isPartOf,kegg.pathway,hsa00520,Amino sugar and nucleotide sugar metabolism - Homo sapiens (human) 
pathbank,PW000031,Nucleotide Sugars Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW064774,P53 Signaling Pathway,equivalentTo,kegg.pathway,hsa04115,p53 signaling pathway - Homo sapiens (human) 
pathbank,PW000032,Pantothenate and CoA Biosynthesis,equivalentTo,kegg.pathway,hsa00770,Pantothenate and CoA biosynthesis - Homo sapiens (human) 
pathbank,PW000055,Pentose Phosphate Pathway,equivalentTo,kegg.pathway,hsa00030,Pentose phosphate pathway - Homo sapiens (human) 
pathbank,PW000055,Pentose Phosphate Pathway,isPartOf,kegg.pathway,hsa01200,Carbon metabolism - Homo sapiens (human) 
pathbank,PW000055,Pentose Phosphate Pathway,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
kegg.pathway,hsa00350,Tyrosine metabolism - Homo sapiens (human),isPartOf,pathbank,PW000042,Phenylalanine and Tyrosine Metabolism
kegg.pathway,hsa00360,Phenylalanine metabolism - Homo sapiens (human),isPartOf,pathbank,PW000042,Phenylalanine and Tyrosine Metabolism
pathbank,PW000158,Porphyrin Metabolism,isPartOf,kegg.pathway,hsa00860,Porphyrin and chlorophyll metabolism - Homo sapiens (human) 
pathbank,PW000158,Porphyrin Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000149,Propanoate Metabolism,equivalentTo,kegg.pathway,hsa00640,Propanoate metabolism - Homo sapiens (human) 
pathbank,PW000149,Propanoate Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW101384,Protein Synthesis: Alanine,isPartOf,kegg.pathway,hsa00250,"Alanine,aspartate and glutamate metabolism - Homo sapiens (human)"
pathbank,PW101384,Protein Synthesis: Alanine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW101384,Protein Synthesis: Alanine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112896,Protein Synthesis: Arginine,equivalentTo,kegg.pathway,hsa00220,Arginine biosynthesis - Homo sapiens (human) 
pathbank,PW112896,Protein Synthesis: Arginine,isPartOf,kegg.pathway,hsa00472,D-Arginine and D-ornithine metabolism - Homo sapiens (human) 
pathbank,PW112896,Protein Synthesis: Arginine,isPartOf,kegg.pathway,hsa00330,Arginine and proline metabolism - Homo sapiens (human) 
pathbank,PW112896,Protein Synthesis: Arginine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112896,Protein Synthesis: Arginine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112910,Protein Synthesis: Asparagine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112910,Protein Synthesis: Asparagine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112916,Protein Synthesis: Aspartic Acid,isPartOf,kegg.pathway,hsa00250,"Alanine,aspartate and glutamate metabolism - Homo sapiens (human)"
pathbank,PW112916,Protein Synthesis: Aspartic Acid,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112916,Protein Synthesis: Aspartic Acid,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112918,Protein Synthesis: Cysteine,isPartOf,kegg.pathway,hsa00270,Cysteine and methionine metabolism - Homo sapiens (human) 
pathbank,PW112918,Protein Synthesis: Cysteine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112918,Protein Synthesis: Cysteine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112922,Protein Synthesis: Glutamic Acid,isPartOf,kegg.pathway,hsa00471,D-Glutamine and D-glutamate metabolism - Homo sapiens (human) 
pathbank,PW112922,Protein Synthesis: Glutamic Acid,isPartOf,kegg.pathway,hsa00250,"Alanine,aspartate and glutamate metabolism - Homo sapiens (human)"
pathbank,PW112922,Protein Synthesis: Glutamic Acid,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112922,Protein Synthesis: Glutamic Acid,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112920,Protein Synthesis: Glutamine,isPartOf,kegg.pathway,hsa00471,D-Glutamine and D-glutamate metabolism - Homo sapiens (human) 
pathbank,PW112920,Protein Synthesis: Glutamine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112920,Protein Synthesis: Glutamine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112928,Protein Synthesis: Glycine,isPartOf,kegg.pathway,hsa00260,"Glycine,serine and threonine metabolism - Homo sapiens (human)"
pathbank,PW112928,Protein Synthesis: Glycine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112928,Protein Synthesis: Glycine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112929,Protein Synthesis: Histidine,isPartOf,kegg.pathway,hsa00340,Histidine metabolism - Homo sapiens (human) 
pathbank,PW112929,Protein Synthesis: Histidine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112929,Protein Synthesis: Histidine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112930,Protein Synthesis: Isoleucine,isPartOf,kegg.pathway,hsa00290,"Valine,leucine and isoleucine biosynthesis - Homo sapiens (human)"
pathbank,PW112930,Protein Synthesis: Isoleucine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112930,Protein Synthesis: Isoleucine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112931,Protein Synthesis: Leucine,isPartOf,kegg.pathway,hsa00290,"Valine,leucine and isoleucine biosynthesis - Homo sapiens (human)"
pathbank,PW112931,Protein Synthesis: Leucine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112931,Protein Synthesis: Leucine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112932,Protein Synthesis: Lysine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112932,Protein Synthesis: Lysine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112933,Protein Synthesis: Methionine,isPartOf,kegg.pathway,hsa00270,Cysteine and methionine metabolism - Homo sapiens (human) 
pathbank,PW112933,Protein Synthesis: Methionine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112933,Protein Synthesis: Methionine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW112934,Protein Synthesis: Phenylalanine,isPartOf,kegg.pathway,hsa00400,"Phenylalanine,tyrosine and tryptophan biosynthesis - Homo sapiens (human)"
pathbank,PW112934,Protein Synthesis: Phenylalanine,isPartOf,kegg.pathway,hsa00360,Phenylalanine metabolism - Homo sapiens (human) 
pathbank,PW112934,Protein Synthesis: Phenylalanine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW112934,Protein Synthesis: Phenylalanine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW113695,Protein Synthesis: Proline,isPartOf,kegg.pathway,hsa00330,Arginine and proline metabolism - Homo sapiens (human) 
pathbank,PW113695,Protein Synthesis: Proline,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW113695,Protein Synthesis: Proline,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW120517,Protein Synthesis: Serine,isPartOf,kegg.pathway,hsa00260,"Glycine,serine and threonine metabolism - Homo sapiens (human)"
pathbank,PW120517,Protein Synthesis: Serine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW120517,Protein Synthesis: Serine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW120525,Protein Synthesis: Threonine,isPartOf,kegg.pathway,hsa00260,"Glycine,serine and threonine metabolism - Homo sapiens (human)"
pathbank,PW120525,Protein Synthesis: Threonine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW120525,Protein Synthesis: Threonine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW120526,Protein Synthesis: Tryptophan,isPartOf,kegg.pathway,hsa00400,"Phenylalanine,tyrosine and tryptophan biosynthesis - Homo sapiens (human)"
pathbank,PW120526,Protein Synthesis: Tryptophan,isPartOf,kegg.pathway,hsa00380,Tryptophan metabolism - Homo sapiens (human) 
pathbank,PW120526,Protein Synthesis: Tryptophan,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW120526,Protein Synthesis: Tryptophan,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW120527,Protein Synthesis: Tyrosine,isPartOf,kegg.pathway,hsa00400,"Phenylalanine,tyrosine and tryptophan biosynthesis - Homo sapiens (human)"
pathbank,PW120527,Protein Synthesis: Tyrosine,isPartOf,kegg.pathway,hsa00350,Tyrosine metabolism - Homo sapiens (human) 
pathbank,PW120527,Protein Synthesis: Tyrosine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW120527,Protein Synthesis: Tyrosine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW120528,Protein Synthesis: Valine,isPartOf,kegg.pathway,hsa00290,"Valine,leucine and isoleucine biosynthesis - Homo sapiens (human)"
pathbank,PW120528,Protein Synthesis: Valine,isPartOf,kegg.pathway,hsa01230,Biosynthesis of amino acids - Homo sapiens (human) 
pathbank,PW120528,Protein Synthesis: Valine,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000052,Purine Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000052,Purine Metabolism,equivalentTo,kegg.pathway,hsa00230,Purine metabolism - Homo sapiens (human) 
pathbank,PW000160,Pyrimidine Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human)
pathbank,PW000160,Pyrimidine Metabolism,equivalentTo,kegg.pathway,hsa00240,Pyrimidine metabolism - Homo sapiens (human)
pathbank,PW000054,Pyruvate Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human) 
pathbank,PW000054,Pyruvate Metabolism,equivalentTo,kegg.pathway,hsa00620,Pyruvate metabolism - Homo sapiens (human) 
pathbank,PW064776,Ras Signaling Pathway,equivalentTo,kegg.pathway,hsa04014,Ras signaling pathway - Homo sapiens (human) 
pathbank,PW000164,Retinol Metabolism,equivalentTo,kegg.pathway,hsa00830,Retinol metabolism - Homo sapiens (human) 
pathbank,PW000164,Retinol Metabolism,isPartOf,kegg.pathway,hsa04977,Vitamin digestion and absorption - Homo sapiens (human)
pathbank,PW000164,Retinol Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human) 
pathbank,PW000035,Riboflavin Metabolism,equivalentTo,kegg.pathway,hsa00740,Riboflavin metabolism - Homo sapiens (human) 
pathbank,PW000035,Riboflavin Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human) 
pathbank,PW000007,Selenoamino Acid Metabolism,isPartOf,kegg.pathway,hsa00450,Selenocompound metabolism - Homo sapiens (human) 
pathbank,PW000007,Selenoamino Acid Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human) 
pathbank,PW000148,Sphingolipid Metabolism,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human) 
pathbank,PW000148,Sphingolipid Metabolism,equivalentTo,kegg.pathway,hsa00600,Sphingolipid metabolism - Homo sapiens (human) 
pathbank,PW000150,Starch and Sucrose Metabolism,isPartOf,kegg.pathway,hsa01200,Carbon metabolism - Homo sapiens (human) 
pathbank,PW000150,Starch and Sucrose Metabolism,isPartOf,kegg.pathway,hsa04973,Carbohydrate digestion and absorption - Homo sapiens (human) 
pathbank,PW000150,Starch and Sucrose Metabolism,equivalentTo,kegg.pathway,hsa00500,Starch and sucrose metabolism - Homo sapiens (human) 
pathbank,PW000050,Steroid Biosynthesis,isPartOf,kegg.pathway,hsa01100,Metabolic pathways - Homo sapiens (human) 
pathbank,PW000050,Steroid Biosynthesis,equivalentTo,kegg.pathway,hsa00140,Steroid hormone biosynthesis - Homo sapiens (human) 
