Source Resource,Source ID,Source Name,Mapping Type,Target Resource,Target ID,Target Name
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,pathbank,PW000151,Nicotinate and Nicotinamide Metabolism
wikipathways,WP1600,Nicotine Metabolism,isPartOf,pathbank,PW000151,Nicotinate and Nicotinamide Metabolism
wikipathways,WP3644,NAD+ metabolism,isPartOf,pathbank,PW000151,Nicotinate and Nicotinamide Metabolism
wikipathways,WP3645,NAD+ biosynthetic pathways,isPartOf,pathbank,PW000151,Nicotinate and Nicotinamide Metabolism
wikipathways,WP2485,NAD Biosynthesis II (from tryptophan),isPartOf,pathbank,PW000151,Nicotinate and Nicotinamide Metabolism
wikipathways,WP531,Mismatch repair,isPartOf,pathbank,PW000457,Nucleotide Excision Repair 
wikipathways,WP186,Homologous recombination,isPartOf,pathbank,PW000457,Nucleotide Excision Repair 
pathbank,PW000031,Nucleotide Sugars Metabolism,isPartOf,wikipathways,WP404,Nucleotide Metabolism 
pathbank,PW064774,P53 Signaling Pathway,isPartOf,wikipathways,WP1772,Apoptosis Modulation and Signaling 
pathbank,PW000055,Pentose Phosphate Pathway,equivalentTo,wikipathways,WP134,Pentose Phosphate Pathway 
pathbank,PW000055,Pentose Phosphate Pathway,isPartOf,wikipathways,WP534,Glycolysis and Gluconeogenesis 
pathbank,PW101384,Protein Synthesis: Alanine,isPartOf,wikipathways,WP106,Alanine and aspartate metabolism 
pathbank,PW101384,Protein Synthesis: Alanine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW101384,Protein Synthesis: Alanine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112896,Protein Synthesis: Arginine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112896,Protein Synthesis: Arginine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112910,Protein Synthesis: Asparagine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112910,Protein Synthesis: Asparagine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112916,Protein Synthesis: Aspartic Acid,isPartOf,wikipathways,WP106,Alanine and aspartate metabolism 
pathbank,PW112916,Protein Synthesis: Aspartic Acid,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112916,Protein Synthesis: Aspartic Acid,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112918,Protein Synthesis: Cysteine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112918,Protein Synthesis: Cysteine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112922,Protein Synthesis: Glutamic Acid,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112922,Protein Synthesis: Glutamic Acid,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112920,Protein Synthesis: Glutamine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112920,Protein Synthesis: Glutamine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112928,Protein Synthesis: Glycine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112928,Protein Synthesis: Glycine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112929,Protein Synthesis: Histidine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112929,Protein Synthesis: Histidine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112930,Protein Synthesis: Isoleucine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112930,Protein Synthesis: Isoleucine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112931,Protein Synthesis: Leucine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112931,Protein Synthesis: Leucine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112932,Protein Synthesis: Lysine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112932,Protein Synthesis: Lysine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112933,Protein Synthesis: Methionine,isPartOf,wikipathways,WP3580,Methionine De Novo and Salvage Pathway 
pathbank,PW112933,Protein Synthesis: Methionine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112933,Protein Synthesis: Methionine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW112934,Protein Synthesis: Phenylalanine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW112934,Protein Synthesis: Phenylalanine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW113695,Protein Synthesis: Proline,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW113695,Protein Synthesis: Proline,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW120517,Protein Synthesis: Serine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW120517,Protein Synthesis: Serine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW120525,Protein Synthesis: Threonine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW120525,Protein Synthesis: Threonine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW120526,Protein Synthesis: Tryptophan,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW120526,Protein Synthesis: Tryptophan,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW120527,Protein Synthesis: Tyrosine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW120527,Protein Synthesis: Tyrosine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW120528,Protein Synthesis: Valine,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW120528,Protein Synthesis: Valine,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW000052,Purine Metabolism,isPartOf,wikipathways,WP404,Nucleotide Metabolism 
pathbank,PW000160,Pyrimidine Metabolism,equivalentTo,wikipathways,WP4022,Pyrimidine metabolism
pathbank,PW000160,Pyrimidine Metabolism,isPartOf,wikipathways,WP404,Nucleotide Metabolism 
pathbank,PW000117,Pyruvate Dehydrogenase Complex Deficiency,isPartOf,wikipathways,WP2453,TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)
pathbank,PW000164,Retinol Metabolism,isPartOf,wikipathways,WP716,Vitamin A and Carotenoid Metabolism
pathbank,PW000007,Selenoamino Acid Metabolism,equivalentTo,wikipathways,WP28,Selenium Metabolism and Selenoproteins 
pathbank,PW000007,Selenoamino Acid Metabolism,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW000007,Selenoamino Acid Metabolism,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW000148,Sphingolipid Metabolism,equivalentTo,wikipathways,WP1422,Sphingolipid Metabolism 
pathbank,PW068597,Stat3 Signaling Pathway,isPartOf,wikipathways,WP733,Serotonin Receptor 2 and STAT3 Signaling
pathbank,PW000050,Steroid Biosynthesis,equivalentTo,wikipathways,WP496,Steroid Biosynthesis 
pathbank,PW000564,Striated Muscle Contraction,equivalentTo,wikipathways,WP383,Striated Muscle Contraction 
pathbank,PW085652,Succinate Signalling During Inflammation,isPartOf,wikipathways,WP453,Inflammatory Response Pathway 
pathbank,PW067987,T Cell Receptor Signaling Pathway,isPartOf,wikipathways,WP2583,T-Cell Receptor and Co-stimulatory Signaling 
pathbank,PW067987,T Cell Receptor Signaling Pathway,equivalentTo,wikipathways,WP69,T-Cell antigen Receptor (TCR) Signaling Pathway 
pathbank,PW002359,The Oncogenic Action of 2-Hydroxyglutarate,isPartOf,wikipathways,WP1971,Integrated Cancer Pathway 
pathbank,PW002452,The Oncogenic Action of D-2-Hydroxyglutarate in Hydroxyglutaric aciduria,isPartOf,wikipathways,WP1971,Integrated Cancer Pathway 
pathbank,PW002363,The Oncogenic Action of Fumarate,isPartOf,wikipathways,WP1971,Integrated Cancer Pathway 
pathbank,PW002451,The Oncogenic Action of L-2-Hydroxyglutarate in Hydroxyglutaric aciduria,isPartOf,wikipathways,WP1971,Integrated Cancer Pathway 
pathbank,PW002360,The Oncogenic Action of Succinate,isPartOf,wikipathways,WP1971,Integrated Cancer Pathway 
pathbank,PW000693,Thyroid Hormone Synthesis,equivalentTo,wikipathways,WP1981,Thyroxine (Thyroid Hormone) Production 
pathbank,PW064909,Toll-Like Receptor Pathway 1,isPartOf,wikipathways,WP1449,Regulation of toll-like receptor signaling pathway 
pathbank,PW070606,Toll-Like Receptor Pathway 2,isPartOf,wikipathways,WP1449,Regulation of toll-like receptor signaling pathway 
pathbank,PW000163,Tryptophan Metabolism,equivalentTo,wikipathways,WP465,Tryptophan metabolism 
pathbank,PW000142,Tyrosine Metabolism,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW000142,Tyrosine Metabolism,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW064821,Ubiquitin-Proteasome Pathway,isPartOf,wikipathways,WP183,Proteasome Degradation 
pathbank,PW000162,Urea Cycle,isPartOf,wikipathways,WP497,Urea cycle and metabolism of amino groups 
pathbank,PW000051,Valine,Leucine,and Isoleucine Degradation,isPartOf,wikipathways,WP3925,Amino Acid metabolism
pathbank,PW078607,WNT Signaling Pathway,equivalentTo,wikipathways,WP428,Wnt Signaling Pathway 
pathbank,PW000011,beta-Alanine Metabolism,isPartOf,wikipathways,WP3925,Amino Acid metabolism 
pathbank,PW000011,beta-Alanine Metabolism,isPartOf,wikipathways,WP106,Alanine and aspartate metabolism 
pathbank,PW000011,beta-Alanine Metabolism,isPartOf,wikipathways,WP550,Biogenic Amine Synthesis 
pathbank,PW000011,beta-Alanine Metabolism,isPartOf,wikipathways,WP497,Urea cycle and metabolism of amino groups 
pathbank,PW090995,g-Secretase Mediated ErbB4 Signalling Pathway,isPartOf,wikipathways,WP673,ErbB Signaling Pathway
